XCoord,YCoord,AFFILIATION,AREA,GEOCODE,COMMUTE_TYPE,FIPS,DIST_TO_MIT_KM
-71.094599,42.52217225,ADM,VPIST,OFF_CAMPUS,WLK_PUB,2.50173E+11,18.28190742
-71.10561544,42.37587996,SUP,EVP,OFF_CAMPUS,WLK_PUB,2.50174E+11,2.325382963
-71.0925068,42.3644867,OTA,ENG,OFF_CAMPUS,UNK,2.50174E+11,0.68143223
-71.12111224,42.33339767,ADM,APA,OFF_CAMPUS,DRV,2.50214E+11,4.370013916
-71.13245083,42.38232504,ADM,VPC,OFF_CAMPUS,BIC,2.50174E+11,5.224270856
-71.09743775,42.35630875,ADM,DSL,ON_CAMPUS,DRV,2.50174E+11,0.364101878
-71.08567798,42.36768241,ADM,VPIST,OFF_CAMPUS,BIC,2.50174E+11,1.328618643
-71.10716875,42.3705174,ADM,VPRES,OFF_CAMPUS,WLK_PUB,2.50174E+11,1.985755147
-71.20575229,42.02055415,RES,VPRES,OFF_CAMPUS,WLK_PUB,2.50056E+11,40.06645511
-71.13137247,42.34872892,OTA,SCI,OFF_CAMPUS,BIC,2.5025E+11,4.398464092
-71.10765105,42.38771014,RES,VPRES,OFF_CAMPUS,WLK_PUB,2.50174E+11,3.5564594
-70.84656333,42.14649596,OTA,VPRES,OFF_CAMPUS,DRV,2.50235E+11,36.25924273
-71.08565953,42.35178135,ADM,SSM,OFF_CAMPUS,DRV,2.5025E+11,1.276449558
-71.10705668,42.35693195,OTA,ENG,OFF_CAMPUS,UNK,2.50174E+11,1.292386981
-71.02899653,42.28251816,OTA,ENG,OFF_CAMPUS,WLK_PUB,2.50214E+11,11.24302659
-71.19275006,42.37396937,ADM,VPIST,OFF_CAMPUS,DRV,2.50174E+11,11.10296715
-72.5298498,42.23733119,OTA,DSL,OFF_CAMPUS,DRV,2.50158E+11,160.1421713
-71.221564,42.57779533,RES,LL,OFF_CAMPUS,UNK,2.50173E+11,27.77110516
-71.12351319,42.37281922,OTA,SAP,OFF_CAMPUS,UNK,2.50174E+11,3.595736397
-71.83461543,42.33498207,RES,LL,OFF_CAMPUS,UNK,2.50277E+11,82.01809267
-71.19045341,42.79067801,RES,ENG,OFF_CAMPUS,DRV,3.30151E+11,48.34660341
-71.1953746,42.37989333,ADM,DUE,OFF_CAMPUS,DRV_PUB,2.50174E+11,11.10296715
-71.20793096,42.31709961,FAC,ENG,OFF_CAMPUS,DRV_PUB,2.50174E+11,14.15046121
-70.65362043,41.87461349,ADM,EHS,OFF_CAMPUS,DRV,2.50235E+11,72.38019288
-71.07587602,42.12034045,SER,DF,OFF_CAMPUS,DRV_HOM,2.50215E+11,26.33529096
-71.10749801,42.38870195,SER,DSL,OFF_CAMPUS,CRP2,2.50174E+11,3.5564594
-71.11648152,42.36815769,OTA,ENG,OFF_CAMPUS,UNK,2.50174E+11,2.622093197
-71.09988636,42.37816065,OTA,SCI,OFF_CAMPUS,BIC,2.50174E+11,2.157775814
-76.62068358,39.36068517,OTA,SAP,OFF_CAMPUS,UNK,2.45103E+11,698.3645963
-71.10964948,42.5159744,RES,VPRES,OFF_CAMPUS,DRV_PUB,2.50173E+11,17.26042503
-71.08335326,42.37114573,OTA,ENG,OFF_CAMPUS,UNK,2.50174E+11,1.729924277
-71.10231123,42.37017441,OTA,HAS,OFF_CAMPUS,WLK,2.50174E+11,1.600790279
-71.18546756,42.15694445,SUP,DSL,OFF_CAMPUS,UNK,2.50214E+11,27.50651593
-71.1436239,42.40020307,OTA,ENG,OFF_CAMPUS,WLK_PUB,2.50174E+11,7.06646954
-71.09911295,42.42952672,OTA,DSL,OFF_CAMPUS,DRV,2.50173E+11,8.126213421
-71.10028322,42.31316409,RES,SCI,OFF_CAMPUS,BIC,2.50251E+11,5.195358394
-71.13170992,42.33677271,RES,SSM,OFF_CAMPUS,UNK,2.50214E+11,5.06298354
-71.11383375,42.14706466,MED,EVP,OFF_CAMPUS,WLK_PUB,2.50214E+11,22.09248701
-71.45294597,42.3223957,ADM,VPRD,OFF_CAMPUS,DRV,2.50174E+11,40.55918558
-71.11285471,42.37023607,OTA,ENG,OFF_CAMPUS,DRV,2.50174E+11,2.377879801
-84.31312498,37.52866127,OTA,SAP,OFF_CAMPUS,UNK,2.1151E+11,1558.893737
-71.14396428,42.34117968,SER,DF,OFF_CAMPUS,DRV,2.5025E+11,5.951252981
-71.17067155,42.5000791,OTA,SCI,OFF_CAMPUS,DRV,2.50173E+11,18.40636224
-71.13590912,42.3425224,FAC,SSM,OFF_CAMPUS,DRV,2.50214E+11,4.658972665
-71.11163418,42.30958838,OTA,SAP,OFF_CAMPUS,UNK,2.50251E+11,5.787956807
-71.09601923,42.36253874,OTA,OPV,OFF_CAMPUS,UNK,2.50174E+11,0.570497567
-70.64693072,42.61539755,ADM,SSM,OFF_CAMPUS,DRV,2.50092E+11,58.02085069
-71.03446984,42.12315816,RES,OPV,OFF_CAMPUS,WLK_PUB,2.50215E+11,27.58621767
-71.24517436,42.39549775,SER,DF,OFF_CAMPUS,DRV_HOM,2.50174E+11,19.42266966
-71.1031762,42.40003277,SUP,SCI,OFF_CAMPUS,WLK_PUB,2.50173E+11,4.69906196
-71.12107374,42.39369213,OTA,VPRES,OFF_CAMPUS,WLK_PUB,2.50174E+11,5.184105379
-71.11209308,42.39694266,SUP,LIB,OFF_CAMPUS,WLK_PUB,2.50174E+11,4.712987559
-71.13397115,42.3864778,OTA,ENG,OFF_CAMPUS,WLK_PUB,2.50174E+11,5.715491798
-71.09791756,42.3426985,OTA,VPRES,OFF_CAMPUS,WLK_PUB,2.5025E+11,1.979046084
-71.11501781,42.31997088,SUP,ENG,OFF_CAMPUS,BIC,2.50251E+11,5.038808618
-71.06892703,42.34835821,ADM,VPRD,OFF_CAMPUS,WLK_PUB,2.50251E+11,3.081230443
-71.07304311,42.33749114,ADM,SCI,OFF_CAMPUS,DRV,2.50251E+11,3.459057662
-70.76501734,42.5727595,RES,VPRES,OFF_CAMPUS,WLK_PUB,2.50092E+11,42.84146996
-71.45930774,42.53207728,RES,LL,OFF_CAMPUS,UNK,2.50173E+11,46.17439416
-71.11394481,42.3882266,RES,HAS,OFF_CAMPUS,WLK_PUB,2.50174E+11,4.040692888
-71.11321628,42.36329407,SUP,ENG,OFF_CAMPUS,UNK,2.50174E+11,2.164119761
-71.03094008,42.28354741,OTA,VPRES,OFF_CAMPUS,WLK_PUB,2.50214E+11,11.24302659
-71.19030945,42.50777655,MED,EVP,OFF_CAMPUS,DRV,2.50173E+11,19.7332204
-71.18902742,42.3734233,OTA,SAP,OFF_CAMPUS,WLK_PUB,2.50174E+11,10.56068482
-71.05590247,42.36087621,OTA,ENG,OFF_CAMPUS,WLK_PUB,2.5025E+11,3.846163317
-71.06585547,42.35975123,FAC,ENG,OFF_CAMPUS,UNK,2.5025E+11,3.100388865
-71.10400296,42.38661451,SUP,EVP,OFF_CAMPUS,WLK_PUB,2.50174E+11,3.047190432
-71.09952671,42.34342559,OTA,ENG,OFF_CAMPUS,WLK_PUB,2.5025E+11,1.819872346
-70.76072388,41.7169465,ADM,DF,OFF_CAMPUS,DRV_PUB,2.50236E+11,81.27659494
-71.13120415,42.33385663,ADM,DSL,OFF_CAMPUS,WLK_PUB,2.50214E+11,5.06298354
-71.31784173,41.96606046,SER,DF,OFF_CAMPUS,CRP2,2.50056E+11,50.61236088
-71.13008614,42.4030349,OTA,HAS,OFF_CAMPUS,WLK_PUB,2.50174E+11,6.404718437
-71.06418621,42.4189691,OTA,HAS,OFF_CAMPUS,UNK,2.50173E+11,7.45135035
-96.21235898,41.29869815,RES,ENG,OFF_CAMPUS,WLK,3.1055E+11,2794.716919
-71.1083521,42.36772336,OTA,ENG,OFF_CAMPUS,WLK_PUB,2.50174E+11,2.073895226
-70.90643735,42.12681906,SUP,DSL,OFF_CAMPUS,UNK,2.50235E+11,33.39384563
-71.13250614,42.41672001,SER,DF,OFF_CAMPUS,DRV_HOM,2.50173E+11,7.760342969
-71.10627275,42.40008445,SER,DF,OFF_CAMPUS,WLK_PUB,2.50173E+11,4.716195376
-71.0907994,42.37360743,OTA,ENG,OFF_CAMPUS,WLK_PUB,2.50174E+11,1.609403317
-71.54844228,42.57456781,RES,LL,OFF_CAMPUS,UNK,2.50173E+11,54.92721242
-70.98591464,42.42602236,OTA,SCI,OFF_CAMPUS,WLK_PUB,2.50252E+11,15.30572424
-71.09060303,42.38970537,OTA,ENG,OFF_CAMPUS,DRV,2.50174E+11,3.466220618
-71.11043209,42.37230057,FAC,HAS,OFF_CAMPUS,WLK_PUB,2.50174E+11,2.377879801
-71.06220263,42.41462031,SUP,OTH,OFF_CAMPUS,DRV,2.50173E+11,6.762703403
-71.66591217,42.17818312,RES,WHTKR,OFF_CAMPUS,DRV_HOM,2.50277E+11,66.7131441
-71.19768941,42.76754006,ADM,EHS,OFF_CAMPUS,DRV,3.30151E+11,47.69934234
-71.25259427,42.37461617,SUP,SCI,OFF_CAMPUS,CRP2,2.50174E+11,17.49826327
-71.14038403,42.35058908,RES,ENG,OFF_CAMPUS,WLK_PUB,2.5025E+11,5.485704544
-71.14398114,42.4018371,RES,LL,OFF_CAMPUS,UNK,2.50174E+11,7.412464688
-71.08138893,42.42925391,RES,ENG,OFF_CAMPUS,UNK,2.50173E+11,8.036329639
-71.08029446,42.37204317,RES,VPRES,OFF_CAMPUS,WLK_PUB,2.50174E+11,2.042445627
-71.11632405,42.34231047,OTA,ENG,OFF_CAMPUS,UNK,2.50214E+11,2.867407868
-71.10885388,42.39335585,OTA,ENG,OFF_CAMPUS,CRP2,2.50174E+11,4.217585701
-71.150006,42.41492784,ADM,LIB,OFF_CAMPUS,DRV_HOM,2.50174E+11,8.677949505
-71.09636135,42.37080194,SUP,VPRD,OFF_CAMPUS,UNK,2.50174E+11,1.396256463
-71.08074743,42.2842906,SUP,EVP,OFF_CAMPUS,WLK_PUB,2.50251E+11,8.393014169
-71.15190139,42.3380218,RES,ENG,OFF_CAMPUS,BIC,2.5025E+11,6.764920939
-71.06922049,42.43341184,OTA,ENG,OFF_CAMPUS,WLK_PUB,2.50173E+11,8.871046977
-111.9035269,33.33208517,OTA,ENG,OFF_CAMPUS,WLK_PUB,40138101004,4592.517405
-71.13723419,42.39635881,OTA,SAP,OFF_CAMPUS,WLK_PUB,2.50174E+11,6.930821761
-71.08654294,42.34664094,RES,SCI,OFF_CAMPUS,WLK_PUB,2.5025E+11,1.818306402
-71.13489695,42.34981129,SUP,ENG,OFF_CAMPUS,WLK_PUB,2.5025E+11,4.543373755
-71.14004531,42.34656336,SUP,SAP,OFF_CAMPUS,WLK_PUB,2.5025E+11,5.265228099
-71.09326306,42.34092003,OTA,VPRES,OFF_CAMPUS,UNK,2.5026E+11,3.901140544
-71.1074667,42.36826512,RES,ENG,OFF_CAMPUS,WLK_PUB,2.50174E+11,1.972831371
-71.22403051,42.26820528,ADM,VPRD,OFF_CAMPUS,DRV,2.50214E+11,18.26117291
-71.21787556,42.45518733,FAC,SCI,OFF_CAMPUS,DRV,2.50174E+11,17.77325232
-71.10362986,42.36764382,OTA,ENG,OFF_CAMPUS,UNK,2.50174E+11,1.540750848
-70.97182053,42.37205734,RES,ENG,OFF_CAMPUS,WLK_PUB,2.50252E+11,13.86421774
-71.07131922,42.36949135,FAC,SSM,OFF_CAMPUS,DRV_HOM,2.50174E+11,2.901091806
-70.99717944,42.25416338,OTA,ENG,OFF_CAMPUS,WLK_PUB,2.50214E+11,15.60470703
-71.13132401,42.39581403,FAC,HAS,OFF_CAMPUS,DRV_HOM,2.50174E+11,5.739783509
-71.19291525,42.38163249,OTA,SCI,OFF_CAMPUS,DRV_PUB,2.50174E+11,11.38149074
-71.11265269,42.36968192,OTA,ENG,OFF_CAMPUS,UNK,2.50174E+11,2.073895226
-71.13029473,42.34962719,OTA,ENG,OFF_CAMPUS,UNK,2.5025E+11,3.832440877
-71.1101654,42.36697584,OTA,ENG,OFF_CAMPUS,WLK,2.50174E+11,1.777105695
-71.11579793,42.36966722,OTA,HAS,OFF_CAMPUS,WLK_PUB,2.50174E+11,2.622093197
-71.18043552,42.42725571,FAC,ENG,OFF_CAMPUS,DRV,2.50174E+11,12.06700361
-71.07956093,42.36884144,OTA,VPRES,OFF_CAMPUS,UNK,2.50174E+11,1.562894915
-71.1190944,42.39402035,OTA,SCI,OFF_CAMPUS,WLK_PUB,2.50174E+11,4.57341199
-71.10930776,42.39161547,RES,LL,OFF_CAMPUS,WLK_PUB,2.50174E+11,3.983653189
-74.46702071,40.50882169,OTA,ENG,OFF_CAMPUS,WLK_PUB,3.4023E+11,427.2656441
-71.37781831,42.45373363,ADM,SSM,OFF_CAMPUS,DRV,2.50174E+11,34.15466625
-71.09535246,42.37181298,OTA,VPRES,OFF_CAMPUS,UNK,2.50174E+11,1.396256463
-71.17918842,42.38418257,OTA,SCI,OFF_CAMPUS,DRV_PUB,2.50174E+11,9.737732933
-71.48853562,42.46237095,ADM,DSL,OFF_CAMPUS,DRV,2.50174E+11,45.45685338
-71.16113331,42.5076473,ADM,DSL,OFF_CAMPUS,DRV,2.50173E+11,18.30536546
-71.65520727,42.37069211,FAC,HAS,OFF_CAMPUS,DRV,2.50277E+11,59.90627104
-71.34411673,41.96854518,SUP,ENG,OFF_CAMPUS,WLK_PUB,2.50056E+11,51.01057606
-71.12631722,42.37683266,OTA,HAS,OFF_CAMPUS,UNK,2.50174E+11,4.206548463
-76.67101137,39.36594192,OTA,VPRES,OFF_CAMPUS,UNK,2.45103E+11,702.9760209
-71.07335081,42.4312732,ADM,VPHR,OFF_CAMPUS,DRV,2.50173E+11,8.23561286
-122.1483369,37.42280447,OTA,SAP,OFF_CAMPUS,UNK,60855115003,5682.867709
-71.07134926,42.35852453,SUP,SCI,OFF_CAMPUS,BIC,2.5025E+11,2.428318455
-71.09398963,42.37071114,OTA,HAS,OFF_CAMPUS,BIC,2.50174E+11,1.263809294
-71.13841173,42.2917576,RES,HAS,OFF_CAMPUS,DRV,2.50251E+11,8.94954977
-70.97380453,42.38880537,ADM,SSM,OFF_CAMPUS,WLK_PUB,2.50252E+11,13.98982617
-71.50819164,41.75835794,SUP,SCI,OFF_CAMPUS,DRV_PUB,4.4007E+11,80.9594033
-71.17013877,42.39678117,RES,SCI,OFF_CAMPUS,DRV_PUB,2.50174E+11,9.063461032
-71.08762699,42.34132789,SUP,VPRD,OFF_CAMPUS,WLK,2.5025E+11,2.116763418
-71.10468672,42.3670181,OTA,SCI,OFF_CAMPUS,UNK,2.50174E+11,1.540750848
-71.30346355,42.38914212,ADM,VPRD,OFF_CAMPUS,DRV,2.50174E+11,23.08092422
-71.10670199,42.38527742,OTA,SCI,OFF_CAMPUS,BIC,2.50174E+11,3.334436126
-71.10814562,42.37549367,OTA,ENG,OFF_CAMPUS,DRV_PUB,2.50174E+11,2.325382963
-71.12162375,42.34119221,OTA,ENG,OFF_CAMPUS,WLK_PUB,2.50214E+11,3.847953651
-71.16287053,42.40501265,OTA,ENG,OFF_CAMPUS,DRV_PUB,2.50174E+11,8.656696587
-71.10590232,42.36407671,OTA,ENG,OFF_CAMPUS,UNK,2.50174E+11,1.515813951
-71.1018208,42.36686718,SUP,ENG,OFF_CAMPUS,WLK_PUB,2.50174E+11,1.200777879
-71.1482752,42.34419594,MED,EVP,OFF_CAMPUS,DRV_PUB,2.5025E+11,6.209927608
-71.61599255,42.6491088,ADM,VPRD,OFF_CAMPUS,DRV,2.50173E+11,65.48031595
-71.00096593,42.25391782,OTA,ENG,OFF_CAMPUS,WLK_PUB,2.50214E+11,15.60470703
-71.08105409,42.36292161,ADM,OPV,OFF_CAMPUS,UNK,2.50174E+11,1.562894915
-71.01168118,42.23476431,OTA,VPRES,OFF_CAMPUS,WLK_PUB,2.50214E+11,16.55362965
-71.29225202,42.54249998,OTA,ENG,OFF_CAMPUS,UNK,2.50173E+11,29.07252631
-71.10807815,42.36345702,OTA,OPV,OFF_CAMPUS,WLK_PUB,2.50174E+11,1.515813951
-71.11996257,42.3971968,OTA,ENG,OFF_CAMPUS,WLK_PUB,2.50174E+11,5.028567653
-73.90239294,40.87248018,OTA,SAP,OFF_CAMPUS,UNK,3.6005E+11,353.3502717
-71.08180391,42.36940834,OTA,VPRES,OFF_CAMPUS,BIC,2.50174E+11,2.122896038
-71.10744304,42.35535136,OTA,ENG,OFF_CAMPUS,BIC,2.50174E+11,1.716018229
-70.91345948,42.24838409,RES,SCI,OFF_CAMPUS,DRV,2.50235E+11,24.58693277
-71.13517649,42.40396118,OTA,SAP,OFF_CAMPUS,WLK_PUB,2.50174E+11,7.028418524
-71.13061491,42.39488062,RES,VPRES,OFF_CAMPUS,UNK,2.50174E+11,5.52031428
-71.16650239,42.43218541,RES,SAP,OFF_CAMPUS,DRV_PUB,2.50174E+11,11.20371155
-71.13909198,42.3597479,OTA,SCI,OFF_CAMPUS,BIC,2.5025E+11,5.202958762
-71.14257152,42.40255003,RES,LL,OFF_CAMPUS,UNK,2.50174E+11,7.06646954
-71.10770926,42.35749127,OTA,APA,OFF_CAMPUS,UNK,2.50174E+11,1.292386981
-71.10212909,42.38585122,SUP,LIB,OFF_CAMPUS,BIC,2.50174E+11,3.047190432
-73.94648943,40.76589388,OTA,SCI,OFF_CAMPUS,UNK,3.6061E+11,363.1939988
-71.16259665,42.38426932,OTA,ENG,OFF_CAMPUS,UNK,2.50174E+11,7.925503434
-71.09309091,42.36514735,SUP,VPRES,OFF_CAMPUS,WLK,2.50174E+11,0.68143223
-71.14866876,42.26442287,RES,VPRES,OFF_CAMPUS,DRV,2.50251E+11,12.59257689
-71.06258193,42.35440861,RES,ENG,OFF_CAMPUS,WLK_PUB,2.50251E+11,3.472611567
-122.4000788,37.76774636,ADM,LIB,OFF_CAMPUS,UNK,60750607002,5709.709547
-71.1091926,42.36971868,FAC,SSM,OFF_CAMPUS,DRV_HOM,2.50174E+11,1.972831371
-71.10357924,42.36915517,OTA,ENG,OFF_CAMPUS,WLK,2.50174E+11,1.540750848
-71.09622949,42.36045202,OTA,VPRES,OFF_CAMPUS,UNK,2.50174E+11,0.714711821
-71.0550866,42.36604023,SUP,DUE,OFF_CAMPUS,VAN,2.5025E+11,4.362191775
-71.13361337,42.55517297,SER,SCI,OFF_CAMPUS,UNK,2.50173E+11,23.31451854
-71.19314854,42.47177912,SUP,ENG,OFF_CAMPUS,DRV,2.50173E+11,16.38446765
-71.10153407,42.37227203,FAC,SCI,OFF_CAMPUS,UNK,2.50174E+11,1.600790279
-71.07621277,42.25644182,ADM,VPRD,OFF_CAMPUS,DRV,2.50214E+11,11.96864719
-70.9495878,42.7294977,RES,ENG,OFF_CAMPUS,DRV,2.50093E+11,43.63691451
-71.09816034,42.34296453,OTA,ENG,OFF_CAMPUS,VAN,2.5025E+11,1.979046084
-71.11435018,42.39231268,SUP,SSM,OFF_CAMPUS,WLK_PUB,2.50174E+11,4.326578825
-71.0594025,42.36034722,OTA,SAP,OFF_CAMPUS,WLK_PUB,2.5025E+11,3.846163317
-74.16976282,41.55318136,RES,SCI,OFF_CAMPUS,WLK_PUB,3.6071E+11,356.2786842
-71.12644129,42.39410656,OTA,SCI,OFF_CAMPUS,WLK_PUB,2.50174E+11,5.42173167
-71.07890495,42.41920426,OTA,ENG,OFF_CAMPUS,WLK_PUB,2.50173E+11,6.611091012
-71.07436691,42.44838237,RES,HAS,OFF_CAMPUS,WLK_PUB,2.50173E+11,10.44311078
-71.49071587,42.69399714,OTA,DSL,OFF_CAMPUS,DRV_HOM,2.50173E+11,59.03050756
-71.09914745,42.38621472,OTA,SCI,OFF_CAMPUS,DRV_PUB,2.50174E+11,3.286159004
-71.21577719,42.48606881,OTA,VPRES,OFF_CAMPUS,DRV_HOM,2.50173E+11,18.92456434
-71.29155476,42.26721707,RES,ENG,OFF_CAMPUS,DRV,2.50214E+11,22.25756531
-71.18368566,42.36250589,OTA,SCI,OFF_CAMPUS,DRV_PUB,2.50174E+11,10.25407932
-71.13165194,42.32893313,SUP,ENG,OFF_CAMPUS,DRV_HOM,2.50214E+11,6.270695641
-71.12969017,42.27845739,RES,ENG,OFF_CAMPUS,DRV,2.50251E+11,9.774776707
-71.03293137,42.36621944,SER,DF,OFF_CAMPUS,DRV_HOM,2.50251E+11,6.891966654
-71.12182522,42.33679768,OTA,HAS,OFF_CAMPUS,BIC,2.50214E+11,3.847953651
-71.07336556,42.34507612,ADM,VPRES,OFF_CAMPUS,WLK,2.50251E+11,2.797489147
-70.65807488,42.61145232,SER,WHTKR,OFF_CAMPUS,UNK,2.50092E+11,55.80455362
-71.10313647,42.38835658,OTA,VPRES,OFF_CAMPUS,BIC,2.50174E+11,3.286159004
-71.06518979,42.18987369,MED,EVP,OFF_CAMPUS,DRV,2.50214E+11,19.08783768
-71.10879917,42.37113923,OTA,SCI,OFF_CAMPUS,BIC,2.50174E+11,1.985755147
-71.09634045,42.80714891,ADM,OPV,OFF_CAMPUS,DRV_HOM,2.50093E+11,49.8788633
-71.45963738,42.46967008,ADM,VPF,OFF_CAMPUS,DRV_PUB,2.50174E+11,42.80475847
-71.11098589,42.37415923,OTA,ENG,OFF_CAMPUS,BIC,2.50174E+11,2.577168453
-71.19077851,42.37255239,SUP,ENG,OFF_CAMPUS,DRV,2.50174E+11,11.10296715
-84.59554489,33.78130291,OTA,SCI,OFF_CAMPUS,UNK,1.3067E+11,1764.762505
-71.28929953,42.37525451,OTA,SSM,OFF_CAMPUS,DRV_PUB,2.50174E+11,22.32340978
-70.92995787,42.46608193,SUP,HAS,OFF_CAMPUS,DRV_HOM,2.50092E+11,21.85889459
-71.21558679,42.3574925,RES,VPRES,OFF_CAMPUS,DRV,2.50174E+11,13.13472344
-71.28120721,41.68126743,OTA,HAS,OFF_CAMPUS,UNK,4.4001E+11,79.27854412
-71.34971572,42.41208115,SER,LL,OFF_CAMPUS,UNK,2.50174E+11,27.33572806
-71.1413184,42.38112093,OTA,ENG,OFF_CAMPUS,DRV,2.50174E+11,6.10236437
-71.10241483,42.38885281,OTA,ENG,OFF_CAMPUS,WLK_PUB,2.50174E+11,3.286159004
-70.84268508,42.25167729,ADM,VPRES,OFF_CAMPUS,WLK_PUB,2.50214E+11,31.46930664
-71.10899726,42.367066,OTA,VPRES,OFF_CAMPUS,WLK_PUB,2.50174E+11,1.777105695
-71.37461131,42.64109867,SER,LL,OFF_CAMPUS,UNK,2.50173E+11,44.1331586
-71.08871379,42.40179242,ADM,ENG,OFF_CAMPUS,CRP2,2.50173E+11,5.453286431
-71.06811511,42.38240252,OTA,SCI,OFF_CAMPUS,WLK_PUB,2.5025E+11,3.806945443
-71.10324225,42.36045961,OTA,ENG,OFF_CAMPUS,UNK,2.50174E+11,1.111084741
-71.25893047,42.34295969,SUP,ENG,OFF_CAMPUS,DRV,2.50174E+11,17.92280294
-74.64114139,40.36765214,OTA,SSM,OFF_CAMPUS,UNK,3.4021E+11,452.5564449
-70.9654161,42.44202933,SUP,VPF,OFF_CAMPUS,DRV,2.50252E+11,16.89063514
-71.18070228,42.38705162,RES,SAP,OFF_CAMPUS,DRV_PUB,2.50174E+11,10.18579011
-71.11609352,42.33081033,RES,OPV,OFF_CAMPUS,WLK_PUB,2.50214E+11,3.951669073
-71.11288972,42.36018922,OTA,ENG,OFF_CAMPUS,BIC,2.50174E+11,2.202463349
-71.15444523,42.37987278,OTA,ENG,OFF_CAMPUS,UNK,2.50174E+11,7.012085298
-71.10143202,42.37878924,SUP,LIB,OFF_CAMPUS,WLK_PUB,2.50174E+11,2.157775814
-71.04222751,42.33068934,SUP,MAJ,OFF_CAMPUS,WLK_PUB,2.50251E+11,6.757407009
-71.10776113,42.36601465,SUP,SSM,OFF_CAMPUS,WLK_PUB,2.50174E+11,1.777105695
-71.11297789,42.40264053,SER,DF,OFF_CAMPUS,WLK_PUB,2.50173E+11,5.256755605
-70.96921035,42.97419283,ADM,LIB,OFF_CAMPUS,WLK_PUB,3.30151E+11,69.2201665
-71.0865567,42.36270641,SUP,EVP,OFF_CAMPUS,WLK_PUB,2.50174E+11,0.68143223
-71.11204423,42.38673251,RES,ENG,OFF_CAMPUS,DRV_PUB,2.50174E+11,3.881167014
-71.08893794,42.37088438,FAC,ENG,OFF_CAMPUS,UNK,2.50174E+11,1.252834916
-71.11582625,42.39953539,OTA,SCI,OFF_CAMPUS,WLK_PUB,2.50174E+11,5.097196052
-71.34800021,41.85551012,OTA,HAS,OFF_CAMPUS,DRV_HOM,4.4007E+11,62.95318902
-71.10225622,42.38499926,FAC,SAP,OFF_CAMPUS,DRV_HOM,2.50174E+11,3.047190432
-71.10932082,42.36769949,OTA,ENG,OFF_CAMPUS,WLK,2.50174E+11,1.777105695
-71.09449608,42.37139849,SUP,SCI,OFF_CAMPUS,UNK,2.50174E+11,1.396256463
-71.15465018,42.37534682,ADM,LIB,OFF_CAMPUS,WLK_PUB,2.50174E+11,7.32798125
-71.1247512,42.39594121,OTA,OPV,OFF_CAMPUS,WLK_PUB,2.50174E+11,5.184105379
-71.28433748,42.31515241,FAC,ENG,OFF_CAMPUS,DRV,2.50214E+11,22.05377436
-71.09169019,42.35686868,OTA,VPRES,OFF_CAMPUS,WLK_PUB,2.50174E+11,0.852588261
-71.10083532,42.3646505,OTA,ENG,OFF_CAMPUS,WLK,2.50174E+11,0.570497567
-71.07018627,42.35827354,OTA,ENG,OFF_CAMPUS,UNK,2.5025E+11,2.799715144
-71.08888253,42.36536914,OTA,VPRES,OFF_CAMPUS,UNK,2.50174E+11,1.328618643
-71.10382896,42.3693716,OTA,SCI,OFF_CAMPUS,UNK,2.50174E+11,1.540750848
-71.04329577,42.33699092,OTA,SAP,OFF_CAMPUS,UNK,2.50251E+11,6.308429875
-70.98465481,42.24649558,SER,DF,OFF_CAMPUS,UNK,2.50214E+11,17.40751211
-71.16955101,42.3006099,OTA,SCI,OFF_CAMPUS,DRV,2.50251E+11,10.24596422
-71.09767984,42.38709146,MED,EVP,OFF_CAMPUS,BIC,2.50174E+11,2.887391706
-71.12001498,42.3790241,OTA,SAP,OFF_CAMPUS,WLK_PUB,2.50174E+11,3.328948646
-71.11319718,42.42104607,OTA,ENG,OFF_CAMPUS,HOM,2.50173E+11,7.131643437
-71.0962995,42.36632411,OTA,ENG,OFF_CAMPUS,BIC_PUB,2.50174E+11,0.939858405
-71.06074719,42.36242291,OTA,VPRES,OFF_CAMPUS,UNK,2.5025E+11,3.846163317
-71.10839087,42.36851265,ADM,VPRD,OFF_CAMPUS,WLK,2.50174E+11,1.972831371
-71.08063319,42.36407809,OTA,OPV,OFF_CAMPUS,UNK,2.50174E+11,1.562894915
-71.07006162,42.35959013,OTA,HAS,OFF_CAMPUS,WLK_PUB,2.5025E+11,2.59941864
-70.91352466,42.47763836,RES,VPRES,OFF_CAMPUS,WLK_PUB,2.50092E+11,23.70188792
-71.3619184,42.63759146,SER,LL,OFF_CAMPUS,UNK,2.50173E+11,41.73864627
-71.42398081,41.82894655,OTA,ENG,OFF_CAMPUS,UNK,4.4007E+11,69.65158436
-71.10723232,42.34839495,OTA,ENG,OFF_CAMPUS,UNK,2.50214E+11,2.081626357
-71.49402132,42.29501236,SUP,VPRES,OFF_CAMPUS,DRV,2.50174E+11,44.08597114
-70.98363942,42.37950817,SUP,DF,OFF_CAMPUS,DRV,2.50252E+11,12.58219339
-71.24275233,42.43630899,ADM,SSM,OFF_CAMPUS,CRP2,2.50174E+11,18.86400547
-71.11873605,42.34210397,OTA,SCI,OFF_CAMPUS,CRP2,2.50214E+11,3.309443864
-71.08038669,42.36859785,OTA,SSM,OFF_CAMPUS,UNK,2.50174E+11,1.562894915
-71.23687642,42.4539235,RES,LL,OFF_CAMPUS,UNK,2.50174E+11,19.25515752
