country,date,hour,origin_lat,origin_lon,origin_container,destination_lat,destination_lon,destination_container,amount
fr,8/15/14,0,42.50722222,1.538055556,0,42.50722222,1.538055556,0,1
fr,8/15/14,0,42.50722222,1.538055556,0,42.50722222,1.538055556,0,3
fr,8/15/14,0,42.54444444,1.516944444,2,42.5525,1.514444444,2,1
fr,8/15/14,0,42.54444444,1.516944444,2,42.54444444,1.516944444,2,8
fr,8/15/14,0,42.54444444,1.516944444,2,42.54444444,1.516944444,2,1
fr,8/15/14,0,42.55722222,1.497777778,2,42.55722222,1.497777778,2,12
fr,8/15/14,0,42.55722222,1.497777778,2,42.55722222,1.497777778,2,27
fr,8/15/14,0,42.51138889,1.530555556,0,42.51083333,1.540277778,0,1
fr,8/15/14,0,42.51138889,1.530555556,0,42.51138889,1.530555556,0,4
fr,8/15/14,0,42.51138889,1.530555556,0,42.51083333,1.540277778,0,1
fr,8/15/14,0,42.51138889,1.530555556,0,42.50777778,1.5325,0,1
fr,8/15/14,0,42.50611111,1.520833333,0,42.50416667,1.527222222,0,1
fr,8/15/14,0,42.50611111,1.520833333,0,42.50611111,1.520833333,0,2
fr,8/15/14,0,42.50611111,1.520833333,0,42.50611111,1.520833333,0,3
fr,8/15/14,0,42.51083333,1.540277778,0,42.51083333,1.540277778,0,1
fr,8/15/14,0,42.51083333,1.540277778,0,42.50722222,1.538055556,0,1
fr,8/15/14,0,42.51083333,1.540277778,0,42.51083333,1.540277778,0,1
fr,8/15/14,0,42.51083333,1.540277778,0,42.50722222,1.538055556,0,1
fr,8/15/14,0,42.51083333,1.540277778,0,42.51083333,1.540277778,0,1
fr,8/15/14,0,42.51083333,1.540277778,0,42.51083333,1.540277778,0,2
fr,8/15/14,0,42.51083333,1.540277778,0,42.51083333,1.540277778,0,3
fr,8/15/14,1,42.50777778,1.5325,0,42.50777778,1.5325,0,3
fr,8/15/14,1,42.50777778,1.5325,0,42.50777778,1.5325,0,1
fr,8/15/14,1,42.50777778,1.5325,0,42.50777778,1.5325,0,1
fr,8/15/14,1,42.50777778,1.5325,0,42.53444444,1.58,4,1
fr,8/15/14,1,42.50777778,1.5325,0,42.50777778,1.5325,0,1
fr,8/15/14,1,42.50777778,1.5325,0,42.50777778,1.5325,0,2
fr,8/15/14,1,42.50777778,1.5325,0,42.51138889,1.530555556,0,1
fr,8/15/14,1,42.50777778,1.5325,0,42.50777778,1.5325,0,10
fr,8/15/14,1,42.50833333,1.523611111,0,42.50833333,1.523611111,0,1
fr,8/15/14,1,42.50833333,1.523611111,0,42.50833333,1.523611111,0,1
fr,8/15/14,1,42.53444444,1.58,4,42.53444444,1.58,4,1
fr,8/15/14,1,42.56611111,1.5975,4,42.56611111,1.5975,4,1
fr,8/15/14,1,42.50722222,1.538055556,0,42.50722222,1.538055556,0,5
fr,8/15/14,1,42.50722222,1.538055556,0,42.50722222,1.538055556,0,6
fr,8/15/14,1,42.50722222,1.538055556,0,42.50722222,1.538055556,0,1
fr,8/15/14,1,42.50722222,1.538055556,0,42.50722222,1.538055556,0,1
fr,8/15/14,1,42.55277778,1.533611111,2,42.55277778,1.533611111,2,1
fr,8/15/14,1,42.57555556,1.670277778,5,42.57555556,1.670277778,5,5
fr,8/15/14,1,42.57555556,1.670277778,5,42.57722222,1.662777778,5,2
fr,8/15/14,1,42.57555556,1.670277778,5,42.57555556,1.670277778,5,1
fr,8/15/14,1,42.57555556,1.670277778,5,42.57555556,1.670277778,5,1
fr,8/15/14,1,42.56416667,1.664444444,5,42.56416667,1.664444444,5,1
fr,8/15/14,1,42.56416667,1.664444444,5,42.57916667,1.639166667,5,3
fr,8/15/14,1,42.56416667,1.664444444,5,42.57916667,1.639166667,5,1
fr,8/15/14,1,42.53638889,1.516111111,2,42.53638889,1.516111111,2,6
fr,8/15/14,1,42.53638889,1.516111111,2,42.53638889,1.516111111,2,2
fr,8/15/14,1,42.57916667,1.639166667,5,42.56416667,1.664444444,5,4
fr,8/15/14,1,42.57916667,1.639166667,5,42.57916667,1.639166667,5,31
fr,8/15/14,1,42.57916667,1.639166667,5,42.57916667,1.639166667,5,1
fr,8/15/14,1,42.57916667,1.639166667,5,42.56416667,1.664444444,5,1
fr,8/15/14,1,42.57916667,1.639166667,5,42.57916667,1.639166667,5,2
fr,8/15/14,1,42.54388889,1.730555556,6,42.54388889,1.730555556,6,8
fr,8/15/14,1,42.54388889,1.730555556,6,42.54388889,1.730555556,6,1
fr,8/15/14,1,42.53194444,1.562777778,4,42.53194444,1.562777778,4,1
fr,8/15/14,1,42.57722222,1.662777778,5,42.57555556,1.670277778,5,1
fr,8/15/14,1,42.47416667,1.505555556,1,42.47416667,1.505555556,1,1
fr,8/15/14,1,42.56805556,1.600277778,4,42.56805556,1.600277778,4,2
fr,8/15/14,1,42.56805556,1.600277778,4,42.56805556,1.600277778,4,1
fr,8/15/14,1,42.56805556,1.600277778,4,42.56805556,1.600277778,4,1
fr,8/15/14,1,42.56805556,1.600277778,4,42.56805556,1.600277778,4,1
fr,8/15/14,1,42.51138889,1.530555556,0,42.50777778,1.5325,0,1
fr,8/15/14,1,42.51138889,1.530555556,0,42.50777778,1.5325,0,1
fr,8/15/14,1,42.51138889,1.530555556,0,42.51138889,1.530555556,0,1
fr,8/15/14,1,42.50611111,1.520833333,0,42.50611111,1.520833333,0,1
fr,8/15/14,1,42.50611111,1.520833333,0,42.50416667,1.527222222,0,1
fr,8/15/14,1,42.51083333,1.540277778,0,42.50722222,1.538055556,0,1
fr,8/15/14,1,42.50722222,1.538055556,0,42.50722222,1.538055556,0,5
fr,8/15/14,1,42.50722222,1.538055556,0,42.51083333,1.540277778,0,2
fr,8/15/14,1,42.50944444,1.523055556,0,42.50944444,1.523055556,0,4
fr,8/15/14,1,42.50944444,1.523055556,0,42.50944444,1.523055556,0,15
fr,8/15/14,1,42.50944444,1.523055556,0,42.50944444,1.523055556,0,1
fr,8/15/14,1,42.50416667,1.527222222,0,42.50416667,1.527222222,0,2
fr,8/15/14,1,42.50416667,1.527222222,0,42.50611111,1.520833333,0,2
fr,8/15/14,1,42.50611111,1.520833333,0,42.50611111,1.520833333,0,1
fr,8/15/14,1,42.50611111,1.520833333,0,42.50083333,1.531111111,0,2
fr,8/15/14,1,42.51083333,1.540277778,0,42.50722222,1.538055556,0,2
fr,8/15/14,1,42.51083333,1.540277778,0,42.51083333,1.540277778,0,1
fr,8/15/14,1,42.51083333,1.540277778,0,42.51083333,1.540277778,0,1
fr,8/15/14,1,42.51083333,1.540277778,0,42.51083333,1.540277778,0,1
fr,8/15/14,1,42.51083333,1.540277778,0,42.51083333,1.540277778,0,1
fr,8/15/14,1,42.50833333,1.523611111,0,42.50833333,1.523611111,0,2
fr,8/15/14,1,42.51138889,1.530555556,0,42.51138889,1.530555556,0,13
fr,8/15/14,1,42.51138889,1.530555556,0,42.50833333,1.523611111,0,1
fr,8/15/14,1,42.50083333,1.531111111,0,42.50611111,1.520833333,0,1
fr,8/15/14,1,42.50083333,1.531111111,0,42.50083333,1.531111111,0,2
fr,8/15/14,1,42.55722222,1.497777778,2,42.55722222,1.497777778,2,1
fr,8/15/14,1,42.55722222,1.497777778,2,42.58083333,1.4775,2,2
fr,8/15/14,1,42.58083333,1.4775,2,42.55722222,1.497777778,2,2
fr,8/15/14,1,42.58083333,1.4775,2,42.58083333,1.4775,2,15
fr,8/15/14,1,42.55277778,1.533611111,2,42.55277778,1.533611111,2,13
fr,8/15/14,1,42.59777778,1.5275,3,42.59777778,1.5275,3,2
fr,8/15/14,1,42.59777778,1.5275,3,42.59777778,1.5275,3,1
fr,8/15/14,1,42.57916667,1.639166667,5,42.56833333,1.646666667,5,1
fr,8/15/14,1,42.57916667,1.639166667,5,42.57916667,1.639166667,5,1
fr,8/15/14,1,42.57777778,1.6625,5,42.56416667,1.664444444,5,1
fr,8/15/14,1,42.535,1.716388889,6,42.57555556,1.670277778,5,1
fr,8/15/14,1,42.535,1.716388889,6,42.535,1.716388889,6,2
fr,8/15/14,1,42.56416667,1.664444444,5,42.51138889,1.530555556,0,1
fr,8/15/14,1,42.56416667,1.664444444,5,42.56416667,1.664444444,5,2
fr,8/15/14,1,42.56416667,1.664444444,5,42.56416667,1.664444444,5,1
fr,8/15/14,1,42.54527778,1.730555556,6,42.54527778,1.730555556,6,7
fr,8/15/14,1,42.54527778,1.730555556,6,42.54388889,1.730555556,6,1
fr,8/15/14,1,42.54527778,1.730555556,6,42.54666667,1.563611111,4,1
fr,8/15/14,1,42.54388889,1.730555556,6,42.535,1.716388889,6,1
fr,8/15/14,1,42.54388889,1.730555556,6,42.54388889,1.730555556,6,2
fr,8/15/14,1,42.53194444,1.562777778,4,42.53194444,1.562777778,4,2
fr,8/15/14,1,42.54666667,1.563611111,4,42.57555556,1.670277778,5,1
fr,8/15/14,1,42.54666667,1.563611111,4,42.54666667,1.563611111,4,1
fr,8/15/14,1,42.49666667,1.5125,0,42.49666667,1.5125,0,3
fr,8/15/14,1,42.50777778,1.5325,0,42.50722222,1.538055556,0,1
fr,8/15/14,1,42.50777778,1.5325,0,42.50777778,1.5325,0,1
fr,8/15/14,1,42.50777778,1.5325,0,42.50777778,1.5325,0,1
fr,8/15/14,1,42.50833333,1.523611111,0,42.50416667,1.527222222,0,1
fr,8/15/14,1,42.50833333,1.523611111,0,42.50833333,1.523611111,0,4
fr,8/15/14,1,42.53444444,1.58,4,42.53194444,1.562777778,4,1
fr,8/15/14,1,42.54444444,1.516944444,2,42.53638889,1.516111111,2,1
fr,8/15/14,1,42.55277778,1.533611111,2,42.55277778,1.533611111,2,2
fr,8/15/14,1,42.55277778,1.533611111,2,42.55277778,1.533611111,2,2
fr,8/15/14,1,42.50611111,1.520833333,0,42.51138889,1.530555556,0,2
fr,8/15/14,1,42.51083333,1.540277778,0,42.51083333,1.540277778,0,6
fr,8/15/14,1,42.50944444,1.523055556,0,42.50944444,1.523055556,0,1
fr,8/15/14,2,42.46027778,1.491111111,1,42.46027778,1.491111111,1,2
fr,8/15/14,2,42.49666667,1.5125,0,42.49666667,1.5125,0,1
fr,8/15/14,2,42.49666667,1.5125,0,42.50833333,1.523611111,0,1
fr,8/15/14,2,42.50777778,1.5325,0,42.51138889,1.530555556,0,1
fr,8/15/14,2,42.50777778,1.5325,0,42.50777778,1.5325,0,1
fr,8/15/14,2,42.50777778,1.5325,0,42.50777778,1.5325,0,1
fr,8/15/14,2,42.50777778,1.5325,0,42.50777778,1.5325,0,5
fr,8/15/14,2,42.50777778,1.5325,0,42.51138889,1.530555556,0,1
fr,8/15/14,2,42.50777778,1.5325,0,42.50777778,1.5325,0,2
fr,8/15/14,2,42.50833333,1.523611111,0,42.50833333,1.523611111,0,1
fr,8/15/14,2,42.50833333,1.523611111,0,42.50833333,1.523611111,0,1
fr,8/15/14,2,42.56611111,1.5975,4,42.56611111,1.5975,4,2
fr,8/15/14,2,42.50722222,1.538055556,0,42.50722222,1.538055556,0,1
fr,8/15/14,2,42.50722222,1.538055556,0,42.50722222,1.538055556,0,1
fr,8/15/14,2,42.50722222,1.538055556,0,42.50722222,1.538055556,0,1
fr,8/15/14,2,42.50722222,1.538055556,0,42.50722222,1.538055556,0,1
fr,8/15/14,2,42.50722222,1.538055556,0,42.50722222,1.538055556,0,13
fr,8/15/14,2,42.50722222,1.538055556,0,42.51138889,1.530555556,0,1
fr,8/15/14,2,42.50722222,1.538055556,0,42.51083333,1.540277778,0,1
fr,8/15/14,2,42.55277778,1.533611111,2,42.55277778,1.533611111,2,2
fr,8/15/14,2,42.55277778,1.533611111,2,42.52444444,1.520833333,2,1
fr,8/15/14,2,42.55277778,1.533611111,2,42.53444444,1.58,4,1
fr,8/15/14,2,42.56416667,1.664444444,5,42.56416667,1.664444444,5,2
fr,8/15/14,2,42.56416667,1.664444444,5,42.57916667,1.639166667,5,2
fr,8/15/14,2,42.56416667,1.664444444,5,42.57777778,1.6625,5,1
fr,8/15/14,2,42.53638889,1.516111111,2,42.53638889,1.516111111,2,1
fr,8/15/14,2,42.53638889,1.516111111,2,42.53638889,1.516111111,2,6
fr,8/15/14,2,42.55722222,1.497777778,2,42.55722222,1.497777778,2,2
fr,8/15/14,2,42.57916667,1.639166667,5,42.56416667,1.664444444,5,2
fr,8/15/14,2,42.57916667,1.639166667,5,42.57916667,1.639166667,5,8
fr,8/15/14,2,42.47583333,1.489722222,1,42.47583333,1.489722222,1,1
fr,8/15/14,2,42.54388889,1.730555556,6,42.54388889,1.730555556,6,5
fr,8/15/14,2,42.54694444,1.698611111,6,42.56611111,1.5975,4,1
fr,8/15/14,2,42.54694444,1.698611111,6,42.54694444,1.698611111,6,20
fr,8/15/14,2,42.52444444,1.520833333,2,42.50722222,1.538055556,0,1
fr,8/15/14,2,42.57777778,1.6625,5,42.57916667,1.639166667,5,1
fr,8/15/14,2,42.51138889,1.530555556,0,42.51138889,1.530555556,0,1
fr,8/15/14,2,42.51138889,1.530555556,0,42.51083333,1.540277778,0,2
fr,8/15/14,2,42.51138889,1.530555556,0,42.50722222,1.538055556,0,1
fr,8/15/14,2,42.51138889,1.530555556,0,42.50777778,1.5325,0,1
fr,8/15/14,2,42.51138889,1.530555556,0,42.51138889,1.530555556,0,3
fr,8/15/14,2,42.51083333,1.540277778,0,42.50722222,1.538055556,0,1
fr,8/15/14,2,42.51083333,1.540277778,0,42.51138889,1.530555556,0,1
fr,8/15/14,2,42.51083333,1.540277778,0,42.51083333,1.540277778,0,1
fr,8/15/14,2,42.51083333,1.540277778,0,42.50722222,1.538055556,0,1
fr,8/15/14,2,42.51083333,1.540277778,0,42.50722222,1.538055556,0,1
fr,8/15/14,2,42.51083333,1.540277778,0,42.51083333,1.540277778,0,2
fr,8/15/14,2,42.50777778,1.5325,0,42.50777778,1.5325,0,1
fr,8/15/14,2,42.50944444,1.523055556,0,42.50944444,1.523055556,0,1
fr,8/15/14,2,42.51083333,1.540277778,0,42.50722222,1.538055556,0,1
fr,8/15/14,2,42.50833333,1.523611111,0,42.50833333,1.523611111,0,2
fr,8/15/14,2,42.43194444,1.469166667,1,42.43194444,1.469166667,1,3
fr,8/15/14,2,42.51138889,1.530555556,0,42.51138889,1.530555556,0,1
fr,8/15/14,2,42.51138889,1.530555556,0,42.51138889,1.530555556,0,1
fr,8/15/14,2,42.51138889,1.530555556,0,42.50777778,1.5325,0,1
fr,8/15/14,2,42.47583333,1.489722222,1,42.47583333,1.489722222,1,1
fr,8/15/14,2,42.50083333,1.531111111,0,42.50083333,1.531111111,0,2
fr,8/15/14,2,42.55722222,1.497777778,2,42.55722222,1.497777778,2,5
fr,8/15/14,2,42.55277778,1.533611111,2,42.55277778,1.533611111,2,5
fr,8/15/14,2,42.54583333,1.540277778,2,42.55277778,1.533611111,2,1
fr,8/15/14,2,42.54583333,1.540277778,2,42.54583333,1.540277778,2,1
fr,8/15/14,2,42.55722222,1.493611111,2,42.55722222,1.493611111,2,1
fr,8/15/14,2,42.56805556,1.600277778,4,42.56805556,1.600277778,4,2
fr,8/15/14,2,42.57555556,1.670277778,5,42.57555556,1.670277778,5,1
fr,8/15/14,2,42.535,1.716388889,6,42.535,1.716388889,6,7
