EDGE_ID	LAT_D	LON_D	CON_D	LAT_O	LON_O	CON_O	NATION
196	42.509445	1.5230556	0	42.50778	1.5325	0	fr
197	42.496666	1.4980556	0	42.509445	1.5230556	0	fr
198	42.50083	1.5311111	0	42.504166	1.5272223	0	fr
199	42.517223	1.5677778	0	42.510834	1.5402777	0	fr
200	42.496666	1.5125	0	42.509445	1.5230556	0	fr
201	42.496666	1.4980556	0	42.50778	1.5325	0	fr
202	42.504166	1.5272223	0	42.50083	1.5311111	0	fr
203	42.509445	1.5230556	0	42.51139	1.5305556	0	fr
204	42.50722	1.5380555	0	42.496666	1.4980556	0	fr
205	42.509445	1.5230556	0	42.510834	1.5402777	0	fr
206	42.50083	1.5311111	0	42.5075	1.5227778	0	fr
207	42.50722	1.5380555	0	42.515278	1.5272223	0	fr
208	42.5075	1.5227778	0	42.50083	1.5311111	0	fr
209	42.515278	1.5272223	0	42.510834	1.5402777	0	fr
210	42.51139	1.5305556	0	42.515278	1.5272223	0	fr
211	42.50722	1.5380555	0	42.509445	1.5230556	0	fr
212	42.496666	1.5125	0	42.50722	1.5225	0	fr
213	42.504166	1.5272223	0	42.509445	1.5230556	0	fr
214	42.50611	1.5208334	0	42.50722	1.5225	0	fr
215	0.0	0.0	1	0.0	0.0	1	sp
216	0.0	0.0	3	0.0	0.0	1	sp
217	0.0	0.0	0	0.0	0.0	1	sp
218	42.508335	1.5236111	0	42.496666	1.5125	0	sp
219	42.496666	1.5125	0	42.496666	1.5125	0	sp
220	42.50778	1.5325	0	42.50778	1.5325	0	sp
221	42.51139	1.5305556	0	42.50778	1.5325	0	sp
222	42.508335	1.5236111	0	42.508335	1.5236111	0	sp
223	0.0	0.0	2	0.0	0.0	0	sp
224	42.510834	1.5402777	0	42.508335	1.5236111	0	sp
225	0.0	0.0	4	0.0	0.0	4	sp
226	42.50722	1.5380555	0	42.50722	1.5380555	0	sp
227	0.0	0.0	2	0.0	0.0	2	sp
228	0.0	0.0	4	0.0	0.0	1	sp
229	0.0	0.0	5	0.0	0.0	5	sp
230	0.0	0.0	6	0.0	0.0	6	sp
231	0.0	0.0	5	0.0	0.0	6	sp
232	0.0	0.0	3	0.0	0.0	3	sp
233	0.0	0.0	5	0.0	0.0	4	sp
234	42.50778	1.5325	0	42.51139	1.5305556	0	sp
235	42.51139	1.5305556	0	42.51139	1.5305556	0	sp
236	42.5075	1.5227778	0	42.5075	1.5227778	0	sp
237	42.51139	1.5305556	0	42.50611	1.5208334	0	sp
238	42.5075	1.5227778	0	42.50611	1.5208334	0	sp
239	42.50611	1.5208334	0	42.50611	1.5208334	0	sp
240	42.510834	1.5402777	0	42.510834	1.5402777	0	sp
241	0.0	0.0	3	0.0	0.0	0	sp
242	42.51139	1.5305556	0	42.50722	1.5380555	0	sp
243	42.50611	1.5208334	0	42.496666	1.5125	0	sp
244	42.50083	1.5311111	0	42.496666	1.5125	0	sp
245	42.5075	1.5227778	0	42.509445	1.5230556	0	sp
246	42.509445	1.5230556	0	42.509445	1.5230556	0	sp
247	42.5075	1.5227778	0	42.504166	1.5272223	0	sp
248	42.504166	1.5272223	0	42.504166	1.5272223	0	sp
249	42.496666	1.5125	0	42.50611	1.5208334	0	sp
250	42.509445	1.5230556	0	42.508335	1.5236111	0	sp
251	0.0	0.0	5	0.0	0.0	1	sp
252	42.50722	1.5380555	0	42.51139	1.5305556	0	sp
253	42.50083	1.5311111	0	42.50083	1.5311111	0	sp
254	42.508335	1.5236111	0	42.50083	1.5311111	0	sp
255	42.50722	1.5380555	0	42.50778	1.5325	0	sp
256	42.510834	1.5402777	0	42.50722	1.5380555	0	sp
257	0.0	0.0	5	0.0	0.0	0	sp
258	42.50611	1.5208334	0	42.5075	1.5227778	0	sp
259	42.508335	1.5236111	0	42.50611	1.5208334	0	sp
260	42.50722	1.5380555	0	42.510834	1.5402777	0	sp
261	0.0	0.0	2	0.0	0.0	1	sp
262	42.509445	1.5230556	0	42.51139	1.5305556	0	sp
263	0.0	0.0	4	0.0	0.0	5	sp
264	0.0	0.0	3	0.0	0.0	2	sp
265	42.50611	1.5208334	0	42.508335	1.5236111	0	sp
266	42.504166	1.5272223	0	42.50778	1.5325	0	sp
267	0.0	0.0	6	0.0	0.0	1	sp
268	0.0	0.0	4	0.0	0.0	0	sp
269	42.50778	1.5325	0	42.50611	1.5208334	0	sp
270	42.51139	1.5305556	0	42.510834	1.5402777	0	sp
271	0.0	0.0	1	0.0	0.0	4	sp
272	42.50611	1.5208334	0	42.50778	1.5325	0	sp
273	0.0	0.0	4	0.0	0.0	6	sp
274	42.508335	1.5236111	0	42.5075	1.5227778	0	sp
275	0.0	0.0	1	0.0	0.0	0	sp
276	42.508335	1.5236111	0	42.50778	1.5325	0	sp
277	0.0	0.0	0	0.0	0.0	4	sp
278	0.0	0.0	1	0.0	0.0	2	sp
279	0.0	0.0	3	0.0	0.0	5	sp
280	0.0	0.0	2	0.0	0.0	3	sp
281	42.50778	1.5325	0	42.50722	1.5380555	0	sp
282	42.50778	1.5325	0	42.504166	1.5272223	0	sp
283	42.50722	1.5380555	0	42.508335	1.5236111	0	sp
284	42.496666	1.5125	0	42.508335	1.5236111	0	sp
285	42.50611	1.5208334	0	42.51139	1.5305556	0	sp
286	42.508335	1.5236111	0	42.51139	1.5305556	0	sp
287	0.0	0.0	4	0.0	0.0	2	sp
288	42.5075	1.5227778	0	42.508335	1.5236111	0	sp
289	0.0	0.0	6	0.0	0.0	4	sp
290	42.50611	1.5208334	0	42.50722	1.5380555	0	sp
291	42.510834	1.5402777	0	42.51139	1.5305556	0	sp
292	42.504166	1.5272223	0	42.496666	1.5125	0	sp
293	42.50778	1.5325	0	42.508335	1.5236111	0	sp
294	0.0	0.0	2	0.0	0.0	4	sp
295	42.508335	1.5236111	0	42.50722	1.5380555	0	sp
296	0.0	0.0	1	0.0	0.0	5	sp
297	0.0	0.0	0	0.0	0.0	5	sp
298	0.0	0.0	0	0.0	0.0	2	sp
299	0.0	0.0	0	0.0	0.0	6	sp
300	42.510834	1.5402777	0	42.50611	1.5208334	0	sp
301	42.50778	1.5325	0	42.510834	1.5402777	0	sp
302	42.508335	1.5236111	0	42.509445	1.5230556	0	sp
303	42.50083	1.5311111	0	42.510834	1.5402777	0	sp
304	42.51139	1.5305556	0	42.508335	1.5236111	0	sp
305	42.51139	1.5305556	0	42.50083	1.5311111	0	sp
306	0.0	0.0	1	0.0	0.0	3	sp
307	0.0	0.0	0	0.0	0.0	3	sp
308	0.0	0.0	6	0.0	0.0	2	sp
309	42.51139	1.5305556	0	42.509445	1.5230556	0	sp
310	42.51139	1.5305556	0	42.496666	1.5125	0	sp
311	42.517223	1.5677778	0	42.50722	1.5380555	0	sp
312	42.509445	1.5230556	0	42.50722	1.5380555	0	sp
313	0.0	0.0	6	0.0	0.0	5	sp
314	42.51139	1.5305556	0	42.5075	1.5227778	0	sp
315	0.0	0.0	1	0.0	0.0	6	sp
316	42.510834	1.5402777	0	42.50778	1.5325	0	sp
317	42.504166	1.5272223	0	42.508335	1.5236111	0	sp
318	0.0	0.0	3	0.0	0.0	4	sp
319	42.50778	1.5325	0	42.5075	1.5227778	0	sp
320	42.508335	1.5236111	0	42.510834	1.5402777	0	sp
321	42.50083	1.5311111	0	42.50611	1.5208334	0	sp
322	42.50778	1.5325	0	42.496666	1.5125	0	sp
323	0.0	0.0	5	0.0	0.0	2	sp
324	42.50722	1.5380555	0	42.50611	1.5208334	0	sp
325	42.5075	1.5227778	0	42.50722	1.5380555	0	sp
326	0.0	0.0	2	0.0	0.0	5	sp
327	0.0	0.0	4	0.0	0.0	3	sp
328	42.5075	1.5227778	0	42.51139	1.5305556	0	sp
329	42.496666	1.5125	0	42.5075	1.5227778	0	sp
330	42.5075	1.5227778	0	42.510834	1.5402777	0	sp
331	42.496666	1.4980556	0	42.496666	1.4980556	0	sp
332	42.50722	1.5225	0	42.496666	1.5125	0	sp
333	42.50778	1.5325	0	42.509445	1.5230556	0	sp
334	42.508335	1.5236111	0	42.504166	1.5272223	0	sp
335	42.51139	1.5305556	0	42.504166	1.5272223	0	sp
336	42.496666	1.4980556	0	42.508335	1.5236111	0	sp
337	42.5075	1.5227778	0	42.50778	1.5325	0	sp
338	42.517223	1.5677778	0	42.50778	1.5325	0	sp
339	42.496666	1.5125	0	42.50722	1.5380555	0	sp
340	42.50722	1.5380555	0	42.496666	1.5125	0	sp
341	42.517223	1.5677778	0	42.508335	1.5236111	0	sp
342	0.0	0.0	6	0.0	0.0	0	sp
343	42.504166	1.5272223	0	42.50722	1.5380555	0	sp
344	42.504166	1.5272223	0	42.5075	1.5227778	0	sp
345	42.50083	1.5311111	0	42.50722	1.5380555	0	sp
346	42.517223	1.5677778	0	42.517223	1.5677778	0	sp
347	42.50722	1.5225	0	42.50722	1.5225	0	sp
348	42.496666	1.5125	0	42.504166	1.5272223	0	sp
349	42.50083	1.5311111	0	42.508335	1.5236111	0	sp
350	42.50778	1.5325	0	42.50083	1.5311111	0	sp
351	42.50611	1.5208334	0	42.50083	1.5311111	0	sp
352	0.0	0.0	2	0.0	0.0	6	sp
353	42.50722	1.5380555	0	42.509445	1.5230556	0	sp
354	42.50611	1.5208334	0	42.509445	1.5230556	0	sp
355	42.5075	1.5227778	0	42.496666	1.5125	0	sp
356	42.510834	1.5402777	0	42.496666	1.5125	0	sp
357	42.509445	1.5230556	0	42.496666	1.5125	0	sp
358	42.515278	1.5272223	0	42.515278	1.5272223	0	sp
359	42.51139	1.5305556	0	42.515278	1.5272223	0	sp
360	42.496666	1.5125	0	42.51139	1.5305556	0	sp
361	42.504166	1.5272223	0	42.51139	1.5305556	0	sp
362	42.510834	1.5402777	0	42.5075	1.5227778	0	sp
363	42.50722	1.5380555	0	42.5075	1.5227778	0	sp
364	42.509445	1.5230556	0	42.5075	1.5227778	0	sp
365	42.508335	1.5236111	0	42.496666	1.4980556	0	sp
366	42.50722	1.5225	0	42.50778	1.5325	0	sp
367	42.50778	1.5325	0	42.517223	1.5677778	0	sp
368	42.51139	1.5305556	0	42.50722	1.5225	0	sp
369	42.50083	1.5311111	0	42.50722	1.5225	0	sp
370	42.508335	1.5236111	0	42.50722	1.5225	0	sp
371	42.510834	1.5402777	0	42.504166	1.5272223	0	sp
372	42.50722	1.5225	0	42.51139	1.5305556	0	sp
373	42.510834	1.5402777	0	42.50083	1.5311111	0	sp
374	42.50722	1.5225	0	42.50083	1.5311111	0	sp
375	42.496666	1.5125	0	42.50778	1.5325	0	sp
376	42.504166	1.5272223	0	42.50611	1.5208334	0	sp
377	42.50611	1.5208334	0	42.510834	1.5402777	0	sp
378	42.50778	1.5325	0	42.496666	1.4980556	0	sp
379	42.496666	1.5125	0	42.517223	1.5677778	0	sp
380	42.50611	1.5208334	0	42.517223	1.5677778	0	sp
381	42.508335	1.5236111	0	42.517223	1.5677778	0	sp
382	42.50611	1.5208334	0	42.504166	1.5272223	0	sp
383	42.509445	1.5230556	0	42.50611	1.5208334	0	sp
384	42.517223	1.5677778	0	42.51139	1.5305556	0	sp
385	42.496666	1.5125	0	42.50083	1.5311111	0	sp
386	0.0	0.0	5	0.0	0.0	3	sp
387	42.515278	1.5272223	0	42.50778	1.5325	0	sp
388	42.496666	1.5125	0	42.510834	1.5402777	0	sp
389	42.496666	1.5125	0	42.496666	1.4980556	0	sp
390	42.50083	1.5311111	0	42.50778	1.5325	0	sp
391	42.496666	1.4980556	0	42.496666	1.5125	0	sp
392	42.509445	1.5230556	0	42.517223	1.5677778	0	sp
393	42.50722	1.5380555	0	42.517223	1.5677778	0	sp
394	42.496666	1.5125	0	42.509445	1.5230556	0	sp
395	42.510834	1.5402777	0	42.509445	1.5230556	0	sp
396	42.50083	1.5311111	0	42.504166	1.5272223	0	sp
397	42.496666	1.4980556	0	42.50611	1.5208334	0	sp
398	42.50722	1.5225	0	42.508335	1.5236111	0	sp
399	42.50722	1.5380555	0	42.50083	1.5311111	0	sp
400	42.509445	1.5230556	0	42.50083	1.5311111	0	sp
401	0.0	0.0	3	0.0	0.0	6	sp
402	42.517223	1.5677778	0	42.510834	1.5402777	0	sp
403	42.504166	1.5272223	0	42.510834	1.5402777	0	sp
404	42.5075	1.5227778	0	42.50083	1.5311111	0	sp
405	0.0	0.0	6	0.0	0.0	3	sp
406	42.50083	1.5311111	0	42.509445	1.5230556	0	sp
407	42.504166	1.5272223	0	42.509445	1.5230556	0	sp
408	42.50722	1.5380555	0	42.504166	1.5272223	0	sp
409	42.50083	1.5311111	0	42.51139	1.5305556	0	sp
410	42.509445	1.5230556	0	42.50778	1.5325	0	sp
411	42.517223	1.5677778	0	42.5075	1.5227778	0	sp
412	42.51139	1.5305556	0	42.496666	1.4980556	0	sp
413	42.504166	1.5272223	0	42.517223	1.5677778	0	sp
414	42.517223	1.5677778	0	42.509445	1.5230556	0	sp
415	42.50722	1.5380555	0	42.496666	1.4980556	0	sp
416	42.51139	1.5305556	0	42.517223	1.5677778	0	sp
417	42.50778	1.5325	0	42.50722	1.5225	0	sp
418	42.509445	1.5230556	0	42.50722	1.5225	0	sp
419	42.496666	1.4980556	0	42.510834	1.5402777	0	sp
420	42.50722	1.5225	0	42.509445	1.5230556	0	sp
