EDGE_ID	LAT_D	LON_D	CON_D	LAT_O	LON_O	CON_O	NATION
202	42.496666	1.4980556	0	42.496666	1.4980556	0	other
203	42.510834	1.5402777	0	42.50778	1.5325	0	other
204	42.510834	1.5402777	0	42.50722	1.5380555	0	other
205	42.508335	1.5236111	0	42.509445	1.5230556	0	other
206	42.510834	1.5402777	0	42.50083	1.5311111	0	other
207	42.51139	1.5305556	0	42.50778	1.5325	0	other
208	0.0	0.0	2	0.0	0.0	0	other
209	42.51139	1.5305556	0	42.51139	1.5305556	0	other
210	42.5075	1.5227778	0	42.509445	1.5230556	0	other
211	42.496666	1.4980556	0	42.508335	1.5236111	0	fr
212	0.0	0.0	0	0.0	0.0	6	fr
213	42.515278	1.5272223	0	42.515278	1.5272223	0	fr
214	42.496666	1.5125	0	42.496666	1.4980556	0	fr
215	42.515278	1.5272223	0	42.496666	1.4980556	0	fr
216	42.496666	1.4980556	0	42.496666	1.5125	0	fr
217	0.0	0.0	0	0.0	0.0	2	fr
218	42.496666	1.5125	0	42.50611	1.5208334	0	fr
219	42.50778	1.5325	0	42.509445	1.5230556	0	fr
220	0.0	0.0	0	0.0	0.0	4	sp
221	42.496666	1.4980556	0	42.496666	1.4980556	0	sp
222	42.50611	1.5208334	0	42.509445	1.5230556	0	sp
223	42.50778	1.5325	0	42.504166	1.5272223	0	sp
224	0.0	0.0	1	0.0	0.0	0	sp
225	42.51139	1.5305556	0	42.509445	1.5230556	0	sp
226	42.508335	1.5236111	0	42.504166	1.5272223	0	sp
227	0.0	0.0	0	0.0	0.0	2	sp
228	42.496666	1.4980556	0	42.496666	1.5125	0	other
229	42.508335	1.5236111	0	42.50611	1.5208334	0	other
230	0.0	0.0	3	0.0	0.0	2	other
231	42.504166	1.5272223	0	42.51139	1.5305556	0	fr
232	42.50778	1.5325	0	42.510834	1.5402777	0	fr
233	42.51139	1.5305556	0	42.504166	1.5272223	0	fr
234	42.504166	1.5272223	0	42.50778	1.5325	0	fr
235	42.510834	1.5402777	0	42.508335	1.5236111	0	fr
236	42.51139	1.5305556	0	42.50722	1.5380555	0	fr
237	0.0	0.0	6	0.0	0.0	0	fr
238	42.50778	1.5325	0	42.508335	1.5236111	0	sp
239	42.508335	1.5236111	0	42.50528	1.5177778	0	sp
240	42.496666	1.5125	0	42.496666	1.4980556	0	sp
241	0.0	0.0	4	0.0	0.0	5	sp
242	42.508335	1.5236111	0	42.50722	1.5380555	0	sp
243	42.515278	1.5272223	0	42.51139	1.5305556	0	sp
244	0.0	0.0	4	0.0	0.0	1	other
245	0.0	0.0	1	0.0	0.0	0	other
246	42.517223	1.5677778	0	42.517223	1.5677778	0	other
247	0.0	0.0	1	0.0	0.0	2	other
248	42.50722	1.5380555	0	42.50778	1.5325	0	other
249	42.515278	1.5272223	0	42.50778	1.5325	0	fr
250	42.496666	1.5125	0	42.50722	1.5380555	0	fr
251	42.51139	1.5305556	0	42.508335	1.5236111	0	sp
252	42.50083	1.5311111	0	42.50722	1.5380555	0	sp
253	42.50722	1.5380555	0	42.5075	1.5227778	0	sp
254	42.509445	1.5230556	0	42.5075	1.5227778	0	sp
255	42.510834	1.5402777	0	42.504166	1.5272223	0	sp
256	42.50722	1.5380555	0	42.50083	1.5311111	0	sp
257	42.50722	1.5380555	0	42.5075	1.5227778	0	other
258	42.50722	1.5380555	0	42.510834	1.5402777	0	other
259	42.510834	1.5402777	0	42.50778	1.5325	0	fr
260	42.50611	1.5208334	0	42.50528	1.5177778	0	fr
261	42.50722	1.5380555	0	42.5075	1.5227778	0	fr
262	42.5075	1.5227778	0	42.508335	1.5236111	0	fr
263	0.0	0.0	1	0.0	0.0	4	sp
264	42.50528	1.5177778	0	42.50722	1.5380555	0	sp
265	0.0	0.0	6	0.0	0.0	4	sp
266	42.5075	1.5227778	0	42.509445	1.5230556	0	sp
267	42.50722	1.5380555	0	42.509445	1.5230556	0	sp
268	42.50083	1.5311111	0	42.508335	1.5236111	0	sp
269	0.0	0.0	0	0.0	0.0	5	sp
270	42.50778	1.5325	0	42.496666	1.5125	0	sp
271	0.0	0.0	6	0.0	0.0	2	sp
272	0.0	0.0	3	0.0	0.0	0	sp
273	42.510834	1.5402777	0	42.51139	1.5305556	0	other
274	42.51139	1.5305556	0	42.504166	1.5272223	0	other
275	0.0	0.0	0	0.0	0.0	3	fr
276	42.51139	1.5305556	0	42.5075	1.5227778	0	fr
277	42.504166	1.5272223	0	42.50611	1.5208334	0	fr
278	0.0	0.0	6	0.0	0.0	1	fr
279	0.0	0.0	1	0.0	0.0	2	sp
280	0.0	0.0	1	0.0	0.0	6	sp
281	0.0	0.0	2	0.0	0.0	6	sp
282	0.0	0.0	1	0.0	0.0	5	sp
283	42.496666	1.5125	0	42.510834	1.5402777	0	sp
284	0.0	0.0	6	0.0	0.0	0	sp
285	42.51139	1.5305556	0	42.517223	1.5677778	0	sp
286	42.508335	1.5236111	0	42.496666	1.4980556	0	sp
287	42.50722	1.5380555	0	42.504166	1.5272223	0	sp
288	42.496666	1.5125	0	42.51139	1.5305556	0	sp
289	42.496666	1.5125	0	42.509445	1.5230556	0	sp
290	42.51139	1.5305556	0	42.50722	1.5380555	0	other
291	42.50083	1.5311111	0	42.50611	1.5208334	0	other
292	42.51139	1.5305556	0	42.510834	1.5402777	0	other
293	42.50722	1.5380555	0	42.51139	1.5305556	0	other
294	42.496666	1.5125	0	42.50083	1.5311111	0	other
295	42.50611	1.5208334	0	42.50083	1.5311111	0	other
296	42.50778	1.5325	0	42.496666	1.5125	0	other
297	42.504166	1.5272223	0	42.50722	1.5380555	0	fr
298	42.50611	1.5208334	0	42.5075	1.5227778	0	fr
299	42.508335	1.5236111	0	42.496666	1.4980556	0	fr
300	42.50611	1.5208334	0	42.504166	1.5272223	0	fr
301	0.0	0.0	1	0.0	0.0	5	fr
302	42.5075	1.5227778	0	42.50611	1.5208334	0	fr
303	42.5075	1.5227778	0	42.510834	1.5402777	0	fr
304	0.0	0.0	3	0.0	0.0	1	sp
305	42.50528	1.5177778	0	42.496666	1.5125	0	sp
306	42.509445	1.5230556	0	42.50722	1.5380555	0	sp
307	0.0	0.0	1	0.0	0.0	3	sp
308	42.50611	1.5208334	0	42.50528	1.5177778	0	sp
309	42.51139	1.5305556	0	42.5075	1.5227778	0	sp
310	42.50611	1.5208334	0	42.517223	1.5677778	0	sp
311	42.50722	1.5380555	0	42.496666	1.4980556	0	sp
312	0.0	0.0	4	0.0	0.0	6	sp
313	42.504166	1.5272223	0	42.496666	1.5125	0	sp
314	42.504166	1.5272223	0	42.50722	1.5380555	0	sp
315	42.504166	1.5272223	0	42.51139	1.5305556	0	other
316	0.0	0.0	6	0.0	0.0	0	other
317	0.0	0.0	0	0.0	0.0	6	other
318	0.0	0.0	5	0.0	0.0	1	fr
319	0.0	0.0	1	0.0	0.0	2	fr
320	0.0	0.0	2	0.0	0.0	5	fr
321	42.50528	1.5177778	0	42.50528	1.5177778	0	fr
322	42.510834	1.5402777	0	42.5075	1.5227778	0	fr
323	0.0	0.0	1	0.0	0.0	4	fr
324	42.496666	1.5125	0	42.510834	1.5402777	0	fr
325	42.5075	1.5227778	0	42.50722	1.5380555	0	fr
326	42.51139	1.5305556	0	42.509445	1.5230556	0	fr
327	42.50778	1.5325	0	42.504166	1.5272223	0	fr
328	42.50722	1.5380555	0	42.504166	1.5272223	0	fr
329	42.50722	1.5380555	0	42.509445	1.5230556	0	fr
330	42.515278	1.5272223	0	42.50778	1.5325	0	sp
331	0.0	0.0	4	0.0	0.0	3	sp
332	42.50778	1.5325	0	42.5075	1.5227778	0	sp
333	42.510834	1.5402777	0	42.5075	1.5227778	0	sp
334	42.50083	1.5311111	0	42.5075	1.5227778	0	sp
335	0.0	0.0	5	0.0	0.0	1	sp
336	42.50778	1.5325	0	42.496666	1.4980556	0	sp
337	42.51139	1.5305556	0	42.504166	1.5272223	0	sp
338	42.50083	1.5311111	0	42.50611	1.5208334	0	sp
339	42.510834	1.5402777	0	42.50083	1.5311111	0	sp
340	42.51139	1.5305556	0	42.50083	1.5311111	0	sp
341	42.5075	1.5227778	0	42.51139	1.5305556	0	sp
342	42.5075	1.5227778	0	42.510834	1.5402777	0	sp
343	42.50083	1.5311111	0	42.50722	1.5380555	0	other
344	0.0	0.0	4	0.0	0.0	2	other
345	0.0	0.0	3	0.0	0.0	5	other
346	0.0	0.0	2	0.0	0.0	3	other
347	42.50611	1.5208334	0	42.51139	1.5305556	0	other
348	42.50722	1.5380555	0	42.50611	1.5208334	0	other
349	0.0	0.0	1	0.0	0.0	4	other
350	42.50611	1.5208334	0	42.510834	1.5402777	0	other
351	42.508335	1.5236111	0	42.510834	1.5402777	0	other
352	42.50611	1.5208334	0	42.50778	1.5325	0	other
353	42.50083	1.5311111	0	42.496666	1.5125	0	other
354	42.50778	1.5325	0	42.50611	1.5208334	0	other
355	42.496666	1.4980556	0	42.50611	1.5208334	0	other
356	42.504166	1.5272223	0	42.496666	1.5125	0	fr
357	42.50083	1.5311111	0	42.50778	1.5325	0	fr
358	42.496666	1.5125	0	42.508335	1.5236111	0	fr
359	42.50778	1.5325	0	42.50722	1.5380555	0	fr
360	42.50778	1.5325	0	42.5075	1.5227778	0	fr
361	42.517223	1.5677778	0	42.517223	1.5677778	0	fr
362	42.508335	1.5236111	0	42.517223	1.5677778	0	fr
363	42.517223	1.5677778	0	42.509445	1.5230556	0	fr
364	42.50528	1.5177778	0	42.509445	1.5230556	0	fr
365	42.496666	1.5125	0	42.504166	1.5272223	0	fr
366	42.50083	1.5311111	0	42.50611	1.5208334	0	fr
367	42.51139	1.5305556	0	42.50083	1.5311111	0	fr
368	42.50722	1.5380555	0	42.50083	1.5311111	0	fr
369	42.510834	1.5402777	0	42.50083	1.5311111	0	fr
370	42.508335	1.5236111	0	42.50083	1.5311111	0	fr
371	0.0	0.0	3	0.0	0.0	5	fr
372	0.0	0.0	1	0.0	0.0	6	fr
373	42.508335	1.5236111	0	42.496666	1.5125	0	fr
374	42.50528	1.5177778	0	42.496666	1.5125	0	fr
375	42.50611	1.5208334	0	42.50778	1.5325	0	fr
376	42.517223	1.5677778	0	42.508335	1.5236111	0	fr
377	42.504166	1.5272223	0	42.509445	1.5230556	0	fr
378	42.50722	1.5380555	0	42.496666	1.5125	0	sp
379	42.508335	1.5236111	0	42.496666	1.5125	0	sp
380	42.5075	1.5227778	0	42.50778	1.5325	0	sp
381	0.0	0.0	5	0.0	0.0	0	sp
382	0.0	0.0	2	0.0	0.0	5	sp
383	0.0	0.0	6	0.0	0.0	1	sp
384	0.0	0.0	0	0.0	0.0	3	sp
385	42.504166	1.5272223	0	42.51139	1.5305556	0	sp
386	42.496666	1.4980556	0	42.51139	1.5305556	0	sp
387	42.50611	1.5208334	0	42.5075	1.5227778	0	sp
388	42.51139	1.5305556	0	42.50611	1.5208334	0	sp
389	42.50528	1.5177778	0	42.50611	1.5208334	0	sp
390	42.50083	1.5311111	0	42.496666	1.5125	0	sp
391	42.517223	1.5677778	0	42.509445	1.5230556	0	sp
392	42.50778	1.5325	0	42.509445	1.5230556	0	sp
393	42.50083	1.5311111	0	42.510834	1.5402777	0	sp
394	42.50083	1.5311111	0	42.51139	1.5305556	0	sp
395	42.5075	1.5227778	0	42.50083	1.5311111	0	sp
396	42.508335	1.5236111	0	42.50083	1.5311111	0	sp
397	42.517223	1.5677778	0	42.510834	1.5402777	0	sp
398	42.50083	1.5311111	0	42.509445	1.5230556	0	sp
399	0.0	0.0	6	0.0	0.0	5	other
400	0.0	0.0	1	0.0	0.0	3	other
401	42.50611	1.5208334	0	42.50528	1.5177778	0	other
402	0.0	0.0	6	0.0	0.0	4	other
403	42.50778	1.5325	0	42.50722	1.5380555	0	other
404	42.508335	1.5236111	0	42.496666	1.4980556	0	other
405	42.50778	1.5325	0	42.504166	1.5272223	0	other
406	42.50722	1.5380555	0	42.504166	1.5272223	0	other
407	0.0	0.0	0	0.0	0.0	5	other
408	42.504166	1.5272223	0	42.496666	1.5125	0	other
409	42.51139	1.5305556	0	42.508335	1.5236111	0	other
410	42.50083	1.5311111	0	42.496666	1.5125	0	fr
411	42.515278	1.5272223	0	42.50722	1.5380555	0	fr
412	0.0	0.0	3	0.0	0.0	0	fr
413	42.508335	1.5236111	0	42.515278	1.5272223	0	fr
414	42.50722	1.5380555	0	42.515278	1.5272223	0	fr
415	42.5075	1.5227778	0	42.51139	1.5305556	0	fr
416	42.50611	1.5208334	0	42.51139	1.5305556	0	fr
417	42.496666	1.5125	0	42.50528	1.5177778	0	fr
418	42.508335	1.5236111	0	42.50528	1.5177778	0	fr
419	42.50528	1.5177778	0	42.50611	1.5208334	0	fr
420	42.508335	1.5236111	0	42.510834	1.5402777	0	fr
421	42.504166	1.5272223	0	42.510834	1.5402777	0	fr
422	42.496666	1.4980556	0	42.50722	1.5380555	0	fr
423	42.509445	1.5230556	0	42.517223	1.5677778	0	fr
424	42.496666	1.5125	0	42.509445	1.5230556	0	fr
425	42.50778	1.5325	0	42.496666	1.4980556	0	fr
426	42.517223	1.5677778	0	42.504166	1.5272223	0	fr
427	42.496666	1.5125	0	42.50083	1.5311111	0	fr
428	42.50778	1.5325	0	42.496666	1.5125	0	fr
429	0.0	0.0	5	0.0	0.0	2	fr
430	42.496666	1.5125	0	42.51139	1.5305556	0	fr
431	42.517223	1.5677778	0	42.510834	1.5402777	0	fr
432	42.515278	1.5272223	0	42.50722	1.5380555	0	sp
433	0.0	0.0	0	0.0	0.0	6	sp
434	42.51139	1.5305556	0	42.515278	1.5272223	0	sp
435	42.496666	1.5125	0	42.5075	1.5227778	0	sp
436	42.517223	1.5677778	0	42.50611	1.5208334	0	sp
437	42.496666	1.4980556	0	42.510834	1.5402777	0	sp
438	42.504166	1.5272223	0	42.510834	1.5402777	0	sp
439	42.50083	1.5311111	0	42.50778	1.5325	0	sp
440	42.508335	1.5236111	0	42.517223	1.5677778	0	sp
441	42.510834	1.5402777	0	42.509445	1.5230556	0	sp
442	42.504166	1.5272223	0	42.509445	1.5230556	0	sp
443	42.510834	1.5402777	0	42.508335	1.5236111	0	sp
444	42.50611	1.5208334	0	42.50083	1.5311111	0	sp
445	0.0	0.0	5	0.0	0.0	2	sp
446	42.509445	1.5230556	0	42.50778	1.5325	0	sp
447	0.0	0.0	6	0.0	0.0	1	other
448	42.504166	1.5272223	0	42.497223	1.5011111	0	other
449	42.497223	1.5011111	0	42.496666	1.5125	0	other
450	42.50778	1.5325	0	42.508335	1.5236111	0	other
451	42.504166	1.5272223	0	42.508335	1.5236111	0	other
452	0.0	0.0	1	0.0	0.0	5	other
453	0.0	0.0	2	0.0	0.0	6	other
454	42.50778	1.5325	0	42.51139	1.5305556	0	other
455	42.5075	1.5227778	0	42.51139	1.5305556	0	other
456	42.50611	1.5208334	0	42.5075	1.5227778	0	other
457	42.5075	1.5227778	0	42.50611	1.5208334	0	other
458	42.51139	1.5305556	0	42.50611	1.5208334	0	other
459	42.50528	1.5177778	0	42.50611	1.5208334	0	other
460	0.0	0.0	5	0.0	0.0	0	other
461	42.50083	1.5311111	0	42.496666	1.4980556	0	other
462	42.50083	1.5311111	0	42.50778	1.5325	0	other
463	42.50611	1.5208334	0	42.496666	1.4980556	0	other
464	42.51139	1.5305556	0	42.496666	1.4980556	0	other
465	42.508335	1.5236111	0	42.504166	1.5272223	0	other
466	42.5075	1.5227778	0	42.504166	1.5272223	0	other
467	42.50083	1.5311111	0	42.510834	1.5402777	0	other
468	42.508335	1.5236111	0	42.51139	1.5305556	0	other
469	42.50778	1.5325	0	42.50083	1.5311111	0	other
470	42.508335	1.5236111	0	42.50083	1.5311111	0	other
471	42.51139	1.5305556	0	42.50083	1.5311111	0	other
472	42.496666	1.5125	0	42.50778	1.5325	0	other
473	42.515278	1.5272223	0	42.50722	1.5380555	0	other
474	0.0	0.0	6	0.0	0.0	2	other
475	42.509445	1.5230556	0	42.51139	1.5305556	0	other
476	42.510834	1.5402777	0	42.50611	1.5208334	0	other
477	42.50611	1.5208334	0	42.509445	1.5230556	0	other
