shapeid,Lat,Lon
199,1.5246991,42.5075076
199,1.5248216,42.5075516
199,1.5249081,42.5074208
199,1.5247856,42.5073768
200,1.5245048,42.510286
200,1.524491,42.5104438
200,1.5246838,42.5104529
200,1.5246975,42.5102951
200,1.5245048,42.510286
201,1.5251143,42.5099355
201,1.5251135,42.5100109
201,1.5253125,42.5100121
201,1.5253133,42.5099366
201,1.5251143,42.5099355
202,1.5258134,42.5096231
202,1.5260565,42.5096739
202,1.5260926,42.5095802
202,1.5258495,42.5095294
202,1.5258134,42.5096231
203,1.5279867,42.5096199
203,1.5278691,42.5096781
203,1.527972,42.5097911
203,1.5280897,42.5097329
203,1.5279867,42.5096199
204,1.5216067,42.5050588
204,1.5214889,42.5050295
204,1.521386,42.5052547
204,1.5215038,42.505284
204,1.5216067,42.5050588
205,1.5277064,42.5098959
205,1.5278805,42.5099637
205,1.5279262,42.5099
205,1.5277521,42.5098322
205,1.5277064,42.5098959
206,1.5222596,42.5073664
206,1.5221808,42.5074714
206,1.5223254,42.5075304
206,1.5224041,42.5074254
206,1.5222596,42.5073664
207,1.53097,42.5124963
207,1.5310335,42.5125338
207,1.5311915,42.5123882
207,1.5311279,42.5123508
207,1.53097,42.5124963
208,1.519915,42.5049724
208,1.5199281,42.5051173
208,1.5202012,42.5051515
208,1.5202369,42.5050199
208,1.519915,42.5049724
209,1.5212773,42.5049631
209,1.5211661,42.5052085
209,1.5213767,42.5052604
209,1.5214764,42.5050405
209,1.5212773,42.5049631
210,1.5218443,42.5051115
210,1.5217582,42.5053013
210,1.5218805,42.5053315
210,1.5219079,42.5052306
210,1.5218443,42.5051115
211,1.529701,42.5054365
211,1.5300481,42.5055029
211,1.5301037,42.5053449
211,1.5297444,42.5053132
211,1.529701,42.5054365
212,1.5266562,42.5091191
212,1.5264891,42.5090572
212,1.5264091,42.5091745
212,1.5266264,42.5092313
212,1.5266562,42.5091191
213,1.5256914,42.5078089
213,1.5255824,42.5080059
213,1.5257984,42.5080986
213,1.5258946,42.5079246
213,1.5256914,42.5078089
214,1.5285558,42.5077526
214,1.5282714,42.507862
214,1.5287491,42.5083423
214,1.5289799,42.5081424
214,1.5285558,42.5077526
215,1.5303461,42.5071157
215,1.5305926,42.5069117
215,1.5310004,42.507081
215,1.5307248,42.5073635
215,1.5303461,42.5071157
216,1.5306116,42.5074813
216,1.5302456,42.5074572
216,1.5303913,42.507235
216,1.5306116,42.5074813
217,1.5312679,42.5076599
217,1.5309419,42.508145
217,1.5313994,42.5081418
217,1.5312679,42.5076599
218,1.5322478,42.5059709
218,1.5324377,42.5060109
218,1.5325116,42.5058201
218,1.5323217,42.5057801
218,1.5322478,42.5059709
219,1.5247313,42.5043095
219,1.5246727,42.5044662
219,1.5249125,42.5045149
219,1.5249711,42.5043582
219,1.5247313,42.5043095
220,1.5302094,42.5065978
220,1.5305018,42.5068026
220,1.5306153,42.5066963
220,1.5303324,42.506501
220,1.5302094,42.5065978
221,1.5302599,42.5064505
221,1.5306159,42.506696
221,1.530772,42.5065458
221,1.5304414,42.5063063
221,1.5302599,42.5064505
222,1.5250775,42.5043797
222,1.5250152,42.5045456
222,1.5252415,42.5045918
222,1.5253039,42.5044259
222,1.5250775,42.5043797
223,1.5258103,42.5043654
223,1.5257295,42.5046889
223,1.5261981,42.5047401
223,1.5263159,42.5044628
223,1.5258103,42.5043654
224,1.5304892,42.506272
224,1.5307984,42.5064678
224,1.5309788,42.5062761
224,1.5306354,42.5061548
224,1.5304892,42.506272
225,1.5288785,42.5061962
225,1.5289155,42.5066361
225,1.5292546,42.5064547
225,1.5288785,42.5061962
226,1.5307113,42.507568
226,1.5305021,42.5080925
226,1.5304847,42.5081906
226,1.5308333,42.5081719
226,1.5307113,42.507568
227,1.5261666,42.5054548
227,1.5262152,42.5052488
227,1.5267522,42.5053176
227,1.5267113,42.5055246
227,1.5261666,42.5054548
228,1.5248486,42.5051707
228,1.5244342,42.5051135
228,1.524452,42.5050435
228,1.5248664,42.5051007
228,1.5248486,42.5051707
229,1.5280546,42.5052014
229,1.5281208,42.5050196
229,1.5279129,42.5049784
229,1.5278467,42.5051602
229,1.5280546,42.5052014
230,1.5277856,42.5051608
230,1.5275952,42.5051272
230,1.5276515,42.5048859
230,1.5278573,42.5049078
230,1.5277856,42.5051608
231,1.5275026,42.5050862
231,1.5272719,42.5050496
231,1.5272465,42.5051761
231,1.5274785,42.5051949
231,1.5275026,42.5050862
232,1.5272719,42.5050496
232,1.5272867,42.5049537
232,1.5275241,42.5049754
232,1.5275026,42.5050862
232,1.5272719,42.5050496
233,1.5272867,42.5049537
233,1.5275241,42.5049754
233,1.5275482,42.504841
233,1.5272988,42.5048835
233,1.5272867,42.5049537
234,1.5269622,42.5051376
234,1.5269903,42.5049932
234,1.5272129,42.5050229
234,1.5271727,42.5051475
234,1.5271405,42.5051682
234,1.5269622,42.5051376
235,1.5269903,42.5049932
235,1.5269957,42.5049448
235,1.5272384,42.5048934
235,1.5272129,42.5050229
235,1.5269903,42.5049932
236,1.5269622,42.5051376
236,1.5269957,42.5049448
236,1.5266872,42.5050377
236,1.5269622,42.5051376
237,1.5281115,42.5055103
237,1.5282577,42.505362
237,1.5277226,42.5053402
237,1.5281115,42.5055103
238,1.5284655,42.5054025
238,1.5283851,42.5053867
238,1.5283717,42.5055854
238,1.5284655,42.5054025
239,1.5283717,42.5055854
239,1.5284655,42.5054025
239,1.5286573,42.5054381
239,1.5285567,42.5056299
239,1.5283717,42.5055854
240,1.5285567,42.5056299
240,1.5288317,42.5057051
240,1.5289416,42.5054955
240,1.5286573,42.5054381
240,1.5285567,42.5056299
241,1.5272315,42.5055584
241,1.5272845,42.5054434
241,1.5270992,42.505397
241,1.5270462,42.5055119
241,1.5272315,42.5055584
242,1.5272315,42.5055584
242,1.5273269,42.5055815
242,1.5273766,42.5054668
242,1.5272845,42.5054434
242,1.5272315,42.5055584
243,1.5269018,42.5054539
243,1.5270021,42.5054783
243,1.5270238,42.5054836
243,1.5269581,42.505622
243,1.5270641,42.5056566
243,1.5270131,42.5057446
243,1.5270735,42.5057674
243,1.5269259,42.5058464
243,1.5267985,42.505795
243,1.5268522,42.5057654
243,1.5267784,42.5056883
243,1.5268267,42.5056141
243,1.5268352,42.5055961
243,1.5269018,42.5054539
244,1.5269018,42.5054539
244,1.5270021,42.5054783
244,1.5270619,42.5053476
244,1.5269727,42.5053015
244,1.5269018,42.5054539
245,1.5272835,42.5057126
245,1.5273834,42.5057348
245,1.5274123,42.5056642
245,1.5273124,42.505642
245,1.5272835,42.5057126
246,1.5274982,42.5057383
246,1.5275053,42.5056092
246,1.5274633,42.5055307
246,1.5275808,42.5055315
246,1.5274982,42.5057383
247,1.527477,42.5058242
247,1.5275966,42.505849
247,1.5277199,42.5055066
247,1.5276066,42.5054755
247,1.527477,42.5058242
248,1.5276432,42.5058587
248,1.5276863,42.5057429
248,1.5278714,42.5057686
248,1.5278255,42.5058965
248,1.5276432,42.5058587
249,1.5283378,42.5061746
249,1.5284645,42.5060245
249,1.5287369,42.5061495
249,1.5286101,42.5062996
249,1.5283378,42.5061746
250,1.5284522,42.5056722
250,1.5283636,42.5058459
250,1.5279046,42.5057188
250,1.5279931,42.5055451
250,1.5284522,42.5056722
251,1.5283636,42.5058459
251,1.5284522,42.5056722
251,1.5287017,42.5057452
251,1.5285944,42.5059192
251,1.5283636,42.5058459
252,1.5257969,42.5060636
252,1.5257432,42.5059647
252,1.52588,42.5059212
252,1.525931,42.506024
252,1.5257969,42.5060636
253,1.5253463,42.5046181
253,1.5254123,42.5043236
253,1.5257678,42.5043721
253,1.5256898,42.5046827
253,1.5253463,42.5046181
254,1.5242814,42.5047823
254,1.5241714,42.5047645
254,1.5241634,42.5046656
254,1.5243002,42.5046577
254,1.5242814,42.5047823
255,1.5245282,42.5044876
255,1.5245416,42.5043749
255,1.524268,42.5044125
255,1.5243109,42.5044975
255,1.5245282,42.5044876
256,1.5255568,42.5048174
256,1.5255207,42.5049475
256,1.5252778,42.5049106
256,1.525325,42.5047416
256,1.5255678,42.5047785
256,1.5255568,42.5048174
257,1.5255568,42.5048174
257,1.5255207,42.5049475
257,1.5257003,42.5049726
257,1.5257338,42.504848
257,1.5255568,42.5048174
258,1.5257003,42.5049726
258,1.5258398,42.5049924
258,1.5258666,42.5048767
258,1.5257338,42.504848
258,1.5257003,42.5049726
259,1.526273,42.5049657
259,1.5262502,42.5050467
259,1.5265063,42.5050784
259,1.5265224,42.5050141
259,1.526273,42.5049657
260,1.5258398,42.5049924
260,1.5259511,42.5050111
260,1.5259739,42.5049004
260,1.5258666,42.5048767
260,1.5258398,42.5049924
261,1.5262502,42.5050467
261,1.5260852,42.505027
261,1.5261107,42.5049261
261,1.526273,42.5049657
261,1.5262502,42.5050467
262,1.5260852,42.505027
262,1.5259511,42.5050111
262,1.5259739,42.5049004
262,1.5261107,42.5049261
262,1.5260852,42.505027
263,1.5165761,42.5043985
263,1.5169688,42.5044095
263,1.5169901,42.5039936
263,1.5165974,42.5039826
263,1.5165761,42.5043985
264,1.5169659,42.5045587
264,1.5161198,42.5048456
264,1.5167779,42.5052248
264,1.5169659,42.5045587
265,1.5151943,42.5039766
265,1.5156378,42.5044902
265,1.5163221,42.5045754
265,1.5154783,42.503787
265,1.5151943,42.5039766
266,1.5148098,42.5036258
266,1.5149104,42.5035629
266,1.5147716,42.5034423
266,1.5147808,42.5033046
266,1.5145827,42.5034285
266,1.5148098,42.5036258
267,1.5459572,42.5102501
267,1.5458739,42.5099968
267,1.5456588,42.5100787
267,1.5457285,42.5102909
267,1.5459572,42.5102501
268,1.5320376,42.5123208
268,1.5325257,42.5124315
268,1.5326062,42.5122753
268,1.53211,42.5121567
268,1.5320376,42.5123208
269,1.5227781,42.5092428
269,1.5234035,42.5091536
269,1.5234062,42.5096695
269,1.5226886,42.5095869
269,1.5227781,42.5092428
270,1.524184,42.507817
270,1.5241745,42.5080644
270,1.5240472,42.508074
270,1.5239143,42.508191
270,1.5239158,42.5082203
270,1.52363,42.5084816
270,1.5240419,42.5087581
270,1.5245864,42.5079811
270,1.524184,42.507817
271,1.5233138,42.5087107
271,1.523534,42.5085889
271,1.5234601,42.5085163
271,1.5232399,42.5086381
271,1.5233138,42.5087107
272,1.524184,42.507817
272,1.5241745,42.5080644
272,1.5240472,42.508074
272,1.5239694,42.5080759
272,1.523964,42.5081174
272,1.5238916,42.5081253
272,1.5239143,42.508191
272,1.5239158,42.5082203
272,1.52363,42.5084816
272,1.5235965,42.5084635
272,1.5235905,42.5084284
272,1.5236019,42.508416
272,1.5234544,42.508327
272,1.5234329,42.5083448
272,1.523392,42.5083157
272,1.5234001,42.508284
272,1.5235617,42.5081392
272,1.5235288,42.5081278
272,1.523559,42.5081016
272,1.5235268,42.5080818
272,1.5235643,42.5080561
272,1.5235214,42.5080225
272,1.5234752,42.508027
272,1.523449,42.5080028
272,1.5233766,42.5080502
272,1.5233981,42.5080759
272,1.5231888,42.5082558
272,1.5231137,42.5082025
272,1.5230943,42.5081654
272,1.5230842,42.5080818
272,1.5230836,42.5080487
272,1.523097,42.5080309
272,1.5231164,42.5080047
272,1.5233685,42.5078446
272,1.5238406,42.5078307
272,1.5238433,42.507985
272,1.5239124,42.5079775
272,1.523905,42.5078288
272,1.524184,42.507817
273,1.5210808,42.5085861
273,1.5215817,42.5089214
273,1.521431,42.5090349
273,1.5214053,42.5090527
273,1.5213704,42.509023
273,1.5213482,42.5090433
273,1.521298,42.5090329
273,1.5212328,42.5090018
273,1.5211451,42.5088807
273,1.5211666,42.5088629
273,1.5209761,42.5087495
273,1.5209217,42.508717
273,1.5210808,42.5085861
274,1.5218452,42.5089716
274,1.5214885,42.5085228
274,1.5213597,42.5086869
274,1.5218452,42.5089716
275,1.5230269,42.5085184
275,1.5232205,42.5084712
275,1.5231759,42.5083718
275,1.5229823,42.5084189
275,1.5230269,42.5085184
276,1.5229342,42.5086988
276,1.5230567,42.5086182
276,1.5229816,42.5084699
276,1.5228448,42.5085075
276,1.5229342,42.5086988
277,1.5221134,42.5088016
277,1.522395,42.5084991
277,1.5217138,42.5083567
277,1.5221134,42.5088016
278,1.5206429,42.5086321
278,1.5208581,42.5084516
278,1.520565,42.5082484
278,1.5203405,42.5084378
278,1.5206429,42.5086321
279,1.5202466,42.5083369
279,1.5204309,42.5081773
279,1.5200937,42.5078723
279,1.5198354,42.5079598
279,1.5202466,42.5083369
280,1.5227813,42.5088095
280,1.5228832,42.5087284
280,1.5228234,42.5086419
280,1.5226874,42.5087383
280,1.5227813,42.5088095
281,1.5225506,42.5084298
281,1.5230085,42.5083058
281,1.5229127,42.5080957
281,1.5226061,42.508112
281,1.5225506,42.5084298
282,1.5215817,42.5089214
282,1.521431,42.5090349
282,1.5216012,42.5090912
282,1.5215817,42.5089214
283,1.5225131,42.508681
283,1.5226767,42.5086236
283,1.5226169,42.5085094
283,1.5224862,42.5085307
283,1.5225131,42.508681
284,1.5209761,42.5087495
284,1.5209217,42.508717
284,1.5210808,42.5085861
284,1.5208581,42.5084516
284,1.5206429,42.5086321
284,1.5209761,42.5087495
285,1.5251217,42.5103302
285,1.5252018,42.5104753
285,1.5254492,42.5104011
285,1.5253691,42.510256
285,1.5251217,42.5103302
286,1.5255203,42.5102344
286,1.5257652,42.5102515
286,1.5257345,42.5104208
286,1.5254956,42.5104025
286,1.5255203,42.5102344
287,1.5258679,42.510359
287,1.5260554,42.5103586
287,1.5260551,42.5102784
287,1.5258675,42.5102788
287,1.5258679,42.510359
288,1.526123,42.5103755
288,1.5262874,42.5104239
288,1.5263217,42.5103606
288,1.5261573,42.5103122
288,1.526123,42.5103755
289,1.5263472,42.5104669
289,1.526594,42.5106689
289,1.5266751,42.5106151
289,1.5264283,42.5104131
289,1.5263472,42.5104669
290,1.5265517,42.5108375
290,1.5268682,42.5109475
290,1.5269605,42.5108031
290,1.526644,42.5106931
290,1.5265517,42.5108375
291,1.5266978,42.5103774
291,1.5269032,42.5104995
291,1.5270101,42.5104017
291,1.5268048,42.5102796
291,1.5266978,42.5103774
292,1.5265485,42.5101365
292,1.5267459,42.510226
292,1.5266181,42.5103264
292,1.5264158,42.5102407
292,1.5265485,42.5101365
293,1.525437,42.5100059
293,1.5257356,42.5100121
293,1.525741,42.5098711
293,1.5254417,42.509884
293,1.525437,42.5100059
294,1.5289484,42.5061372
294,1.5291935,42.5059536
294,1.5295613,42.5062218
294,1.5293339,42.5063966
294,1.5289484,42.5061372
295,1.5311153,42.507105
295,1.5309126,42.5074949
295,1.5317597,42.5073292
295,1.5311153,42.507105
296,1.529572,42.508042
296,1.5299475,42.5075189
296,1.5307113,42.507568
296,1.5305021,42.5080925
296,1.5304847,42.5081906
296,1.5303964,42.5082607
296,1.5303334,42.5081638
296,1.5301899,42.5082024
296,1.5300236,42.5081451
296,1.529792,42.5080884
296,1.5297665,42.5080805
296,1.529572,42.508042
297,1.5316084,42.5060659
297,1.530957,42.5059309
297,1.5308675,42.5061494
297,1.5314085,42.5063483
297,1.5316084,42.5060659
298,1.5336358,42.5078212
298,1.534074,42.5084165
298,1.5329822,42.5083299
298,1.5336358,42.5078212
299,1.5295263,42.5070491
299,1.5297991,42.5068305
299,1.530238,42.507122
299,1.5299968,42.5073449
299,1.5295263,42.5070491
300,1.5294169,42.5064491
300,1.5296384,42.5062844
300,1.5300041,42.5065395
300,1.5297844,42.5067037
300,1.5294169,42.5064491
301,1.532288,42.5078161
301,1.532121,42.507596
301,1.5324126,42.5074663
301,1.5325361,42.5077097
301,1.532288,42.5078161
302,1.5325598,42.5077592
302,1.5323177,42.5078627
302,1.5325875,42.5081899
302,1.5327516,42.5081265
302,1.5325598,42.5077592
303,1.5296923,42.5067532
303,1.5293503,42.5065157
303,1.5290973,42.5067197
303,1.5294294,42.5069748
303,1.5296923,42.5067532
304,1.5287017,42.5057452
304,1.5290628,42.5058722
304,1.5291146,42.5059113
304,1.5288937,42.5060865
304,1.5285944,42.5059192
304,1.5287017,42.5057452
305,1.5289416,42.5054955
305,1.5293326,42.5055754
305,1.5295968,42.5057949
305,1.5293648,42.5059711
305,1.5291523,42.5058258
305,1.5288317,42.5057051
305,1.5289416,42.5054955
306,1.5298683,42.5067503
306,1.5300897,42.5065827
306,1.5304515,42.5068363
306,1.5302795,42.5070476
306,1.5298683,42.5067503
307,1.5311327,42.5063474
307,1.5310645,42.5070105
307,1.5305999,42.5068465
307,1.5311327,42.5063474
308,1.5320351,42.5061528
308,1.5320921,42.5066214
308,1.5316014,42.5063936
308,1.5320351,42.5061528
309,1.5324977,42.5081991
309,1.5315807,42.5082074
309,1.532049,42.5076261
309,1.5324977,42.5081991
310,1.5331635,42.5085939
310,1.5325819,42.5083906
310,1.5324547,42.5088255
310,1.5330767,42.5088791
310,1.5331635,42.5085939
311,1.5286823,42.5068895
311,1.5283364,42.5066461
311,1.5285953,42.5065135
311,1.5288464,42.5066898
311,1.5286823,42.5068895
