"shapeid","x","y"
"152","1.5125618","42.5018964"
"152","1.5128447","42.5017499"
"152","1.5129553","42.5016976"
"153","1.5335115","42.5099976"
"153","1.5335866","42.5098335"
"153","1.5338023","42.509811"
"153","1.5339136","42.5098768"
"153","1.5339308","42.510027"
"153","1.5337808","42.5101218"
"153","1.5336649","42.51012"
"153","1.5335814","42.5100891"
"153","1.5335115","42.5099976"
"154","1.5334803","42.5103"
"154","1.533304","42.5105125"
"155","1.5340827","42.5102746"
"155","1.5337808","42.5101218"
"156","1.5295145","42.5086683"
"156","1.5297254","42.5085722"
"157","1.5291348","42.5088116"
"157","1.5295145","42.5086683"
"158","1.5250422","42.5073766"
"158","1.5254718","42.5075698"
"158","1.5263108","42.5080043"
"159","1.5247201","42.5078733"
"159","1.5250935","42.5079799"
"159","1.5257534","42.5081765"
"159","1.5263503","42.5083141"
"159","1.5275978","42.5084046"
"159","1.5285632","42.5088378"
"159","1.5286018","42.5088573"
"160","1.5381174","42.510938"
"160","1.5384717","42.5114373"
"161","1.5222559","42.5068667"
"161","1.522302","42.5067683"
"162","1.5379472","42.5106968"
"162","1.5379741","42.5107446"
"163","1.5220281","42.5071382"
"163","1.5222559","42.5068667"
"164","1.5217817","42.5074813"
"164","1.5220281","42.5071382"
"165","1.5392381","42.5106041"
"165","1.5381174","42.510938"
"166","1.5296097","42.510442"
"166","1.5308848","42.5106744"
"166","1.5316166","42.5109136"
"167","1.5294479","42.5108161"
"167","1.5300021","42.5115464"
"168","1.5182708","42.5055059"
"168","1.5184427","42.5060471"
"168","1.5187398","42.5063953"
"168","1.5188182","42.5068208"
"169","1.5334652","42.5099415"
"169","1.5323471","42.5097031"
"169","1.5310876","42.509245"
"170","1.5357814","42.513339"
"170","1.5340397","42.5136234"
"171","1.5360315","42.5126237"
"171","1.5359708","42.5128221"
"172","1.535192","42.5105284"
"172","1.536562","42.51061"
"172","1.5379472","42.5106968"
"173","1.5366236","42.5099776"
"173","1.5366842","42.5093098"
"173","1.5367546","42.5086598"
"174","1.536562","42.51061"
"174","1.5366236","42.5099776"
"175","1.5418332","42.5108746"
"175","1.5418098","42.5113523"
"175","1.5414591","42.5116663"
"175","1.5406291","42.5118175"
"175","1.5398173","42.5121988"
"175","1.5393143","42.5122851"
"175","1.5384469","42.5126622"
"175","1.5370777","42.5129068"
"175","1.5357814","42.513339"
"176","1.5413058","42.5108252"
"176","1.5418323","42.5107984"
"177","1.5329981","42.5148305"
"177","1.5339216","42.5148559"
"177","1.5346469","42.5147416"
"177","1.5347695","42.5148891"
"177","1.5358987","42.5146984"
"177","1.5386759","42.5143507"
"177","1.5394452","42.5135884"
"177","1.5389822","42.513318"
"178","1.5317566","42.5168656"
"178","1.5327346","42.5164115"
"179","1.5421256","42.5091026"
"179","1.5421369","42.5092962"
"180","1.5421369","42.5092962"
"180","1.5418808","42.5100815"
"180","1.5418323","42.5107984"
"180","1.5418332","42.5108746"
"181","1.5420724","42.5133393"
"181","1.5425105","42.5135013"
"181","1.5436699","42.5136356"
"181","1.5445918","42.5135393"
"181","1.5444258","42.5133029"
"181","1.5436699","42.5136356"
"182","1.5335798","42.5153781"
"182","1.5333279","42.515281"
"182","1.5319149","42.5159292"
"182","1.5316016","42.5158798"
"183","1.5334591","42.5145949"
"183","1.5350938","42.5142053"
"184","1.5501504","42.5120373"
"184","1.5504187","42.5121745"
"185","1.5384846","42.5156551"
"185","1.5383715","42.5155791"
"185","1.5383916","42.5155274"
"185","1.5384946","42.5155359"
"185","1.5384846","42.5156551"
"186","1.5389822","42.513318"
"186","1.5387809","42.5134004"
"186","1.5385327","42.5131152"
"186","1.5385953","42.5128663"
"186","1.5393499","42.512595"
"187","1.5208835","42.5017394"
"187","1.5217547","42.502637"
"187","1.5224121","42.5029483"
"187","1.5228345","42.5034326"
"187","1.5227039","42.5036751"
"187","1.5232166","42.5043078"
"187","1.5232105","42.5046888"
"188","1.5339216","42.5148559"
"188","1.5342383","42.5151333"
"188","1.5335798","42.5153781"
"189","1.534979","42.5137191"
"189","1.533535","42.5139605"
