,country,date,hour,origin_lat,origin_lon,origin_container,destination_lat,destination_lon,destination_container,amount
1770204,fr,2015.07.12,16,42.43583333,1.474166667,1,42.43583333,1.474166667,1,25
1770306,fr,2015.07.12,16,42.43583333,1.474166667,1,42.43194444,1.469166667,1,2
1770456,fr,2015.07.12,16,42.47416667,1.505555556,1,42.46027778,1.491111111,1,3
1770535,fr,2015.07.12,16,42.47416667,1.505555556,1,42.47416667,1.505555556,1,4
1770564,fr,2015.07.12,16,42.47416667,1.505555556,1,42.50527778,1.546666667,4,1
1770573,fr,2015.07.12,16,42.47416667,1.505555556,1,42.51083333,1.540277778,0,4
1770797,fr,2015.07.12,16,42.55361111,1.588888889,4,42.50777778,1.5325,0,1
1770808,fr,2015.07.12,16,42.55361111,1.588888889,4,42.53444444,1.58,4,1
1770812,fr,2015.07.12,16,42.55361111,1.588888889,4,42.50722222,1.538055556,0,1
1770854,fr,2015.07.12,16,42.55361111,1.588888889,4,42.57722222,1.662777778,5,1
1770855,fr,2015.07.12,16,42.55361111,1.588888889,4,42.57888889,1.631111111,5,1
1770858,fr,2015.07.12,16,42.55361111,1.588888889,4,42.57777778,1.6625,5,1
1770862,fr,2015.07.12,16,42.55361111,1.588888889,4,42.44805556,1.4825,1,1
1770866,fr,2015.07.12,16,42.55361111,1.588888889,4,42.55361111,1.588888889,4,32
1770867,fr,2015.07.12,16,42.55361111,1.588888889,4,42.55333333,1.589166667,4,3
1770874,fr,2015.07.12,16,42.55361111,1.588888889,4,42.56805556,1.600277778,4,1
1770893,fr,2015.07.12,16,42.55361111,1.588888889,4,42.51972222,1.557222222,4,1
1771062,fr,2015.07.12,16,42.55361111,1.588888889,4,42.54666667,1.563611111,4,4
1771085,fr,2015.07.12,16,42.55361111,1.588888889,4,42.50722222,1.538055556,0,1
1771107,fr,2015.07.12,16,42.55361111,1.588888889,4,42.53861111,1.733055556,6,1
1771138,fr,2015.07.12,16,42.55333333,1.589166667,4,42.53444444,1.58,4,1
1771139,fr,2015.07.12,16,42.55333333,1.589166667,4,42.53444444,1.58,4,1
1771165,fr,2015.07.12,16,42.55333333,1.589166667,4,42.57916667,1.639166667,5,1
1771180,fr,2015.07.12,16,42.55333333,1.589166667,4,42.535,1.5875,4,1
1771196,fr,2015.07.12,16,42.55333333,1.589166667,4,42.55361111,1.588888889,4,1
1771197,fr,2015.07.12,16,42.55333333,1.589166667,4,42.55333333,1.589166667,4,22
1771225,fr,2015.07.12,16,42.55333333,1.589166667,4,42.54666667,1.563611111,4,1
1771237,fr,2015.07.12,16,42.55333333,1.589166667,4,42.44194444,1.463611111,1,1
1771368,fr,2015.07.12,16,42.55333333,1.589166667,4,42.57555556,1.670277778,5,1
1771377,fr,2015.07.12,16,42.55333333,1.589166667,4,42.535,1.716388889,6,1
1771378,fr,2015.07.12,16,42.55333333,1.589166667,4,42.535,1.716388889,6,4
1771404,fr,2015.07.12,16,42.55333333,1.589166667,4,42.49666667,1.5125,0,1
1771411,fr,2015.07.12,16,42.55333333,1.589166667,4,42.53444444,1.58,4,1
1771433,fr,2015.07.12,16,42.55333333,1.589166667,4,42.51083333,1.540277778,0,1
1771457,fr,2015.07.12,16,42.5825,1.519166667,3,42.50777778,1.5325,0,1
1771480,fr,2015.07.12,16,42.5825,1.519166667,3,42.54444444,1.516944444,2,1
1771481,fr,2015.07.12,16,42.5825,1.519166667,3,42.55277778,1.533611111,2,1
1771491,fr,2015.07.12,16,42.5825,1.519166667,3,42.53638889,1.516111111,2,4
1771495,fr,2015.07.12,16,42.5825,1.519166667,3,42.57916667,1.639166667,5,1
1771500,fr,2015.07.12,16,42.5825,1.519166667,3,42.63166667,1.482222222,3,1
1771528,fr,2015.07.12,16,42.5825,1.519166667,3,42.5825,1.519166667,3,46
1771658,fr,2015.07.12,16,42.5825,1.519166667,3,42.63166667,1.499444444,3,1
1771859,fr,2015.07.12,16,42.56444444,1.526944444,3,42.56444444,1.526944444,3,29
1772004,fr,2015.07.12,16,42.56444444,1.526944444,3,42.55722222,1.493611111,2,1
1772141,fr,2015.07.12,16,42.63166667,1.499444444,3,42.55277778,1.533611111,2,1
1772190,fr,2015.07.12,16,42.63166667,1.499444444,3,42.63166667,1.499444444,3,16
1772318,fr,2015.07.12,16,42.63166667,1.499444444,3,42.63166667,1.499444444,3,3
1772414,fr,2015.07.12,16,42.63166667,1.499444444,3,42.55722222,1.497777778,2,1
1772485,fr,2015.07.12,16,42.47666667,1.454444444,1,42.57916667,1.639166667,5,1
1772521,fr,2015.07.12,16,42.47666667,1.454444444,1,42.47666667,1.454444444,1,1
1772587,fr,2015.07.12,16,42.47666667,1.454444444,1,42.47666667,1.454444444,1,1
1772601,fr,2015.07.12,16,42.47666667,1.454444444,1,42.48722222,1.49,1,1
1772608,fr,2015.07.12,16,42.47666667,1.454444444,1,42.50833333,1.523611111,0,1
1772767,fr,2015.07.12,16,42.50083333,1.531111111,0,42.46027778,1.491111111,1,1
1772852,fr,2015.07.12,16,42.50083333,1.531111111,0,42.50083333,1.531111111,0,2
1773059,fr,2015.07.12,16,42.50083333,1.531111111,0,42.50833333,1.523611111,0,1
1773100,fr,2015.07.12,16,42.56805556,1.600277778,4,42.49666667,1.5125,0,1
1773111,fr,2015.07.12,16,42.56805556,1.600277778,4,42.50833333,1.523611111,0,1
1773165,fr,2015.07.12,16,42.56805556,1.600277778,4,42.57888889,1.631111111,5,1
1773183,fr,2015.07.12,16,42.56805556,1.600277778,4,42.56805556,1.600277778,4,6
1773184,fr,2015.07.12,16,42.56805556,1.600277778,4,42.56805556,1.600277778,4,1
1773211,fr,2015.07.12,16,42.56805556,1.600277778,4,42.51083333,1.540277778,0,1
1773239,fr,2015.07.12,16,42.56805556,1.600277778,4,42.53861111,1.733055556,6,1
1773358,fr,2015.07.12,16,42.56805556,1.600277778,4,42.535,1.716388889,6,2
1773371,fr,2015.07.12,16,42.56805556,1.600277778,4,42.54666667,1.563611111,4,2
1773430,fr,2015.07.12,16,42.56805556,1.600277778,4,42.49666667,1.5125,0,1
1773434,fr,2015.07.12,16,42.56805556,1.600277778,4,42.50777778,1.5325,0,1
1773450,fr,2015.07.12,16,42.56805556,1.600277778,4,42.56611111,1.5975,4,4
1773498,fr,2015.07.12,16,42.56805556,1.600277778,4,42.57777778,1.6625,5,1
1773509,fr,2015.07.12,16,42.56805556,1.600277778,4,42.56444444,1.526944444,3,2
1773514,fr,2015.07.12,16,42.56805556,1.600277778,4,42.56805556,1.600277778,4,11
1773800,fr,2015.07.12,16,42.62111111,1.538333333,3,42.53638889,1.516111111,2,1
1773845,fr,2015.07.12,16,42.62111111,1.538333333,3,42.62111111,1.538333333,3,2
1773865,fr,2015.07.12,16,42.62111111,1.538333333,3,42.54666667,1.563611111,4,1
1773976,fr,2015.07.12,16,42.62111111,1.538333333,3,42.59777778,1.5275,3,2
1773982,fr,2015.07.12,16,42.62111111,1.538333333,3,42.6225,1.563888889,3,3
1773985,fr,2015.07.12,16,42.62111111,1.538333333,3,42.62111111,1.538333333,3,2
1774093,fr,2015.07.12,16,42.51138889,1.530555556,0,42.50777778,1.5325,0,1
1774094,fr,2015.07.12,16,42.51138889,1.530555556,0,42.50777778,1.5325,0,3
1774101,fr,2015.07.12,16,42.51138889,1.530555556,0,42.50833333,1.523611111,0,1
1774111,fr,2015.07.12,16,42.51138889,1.530555556,0,42.50722222,1.538055556,0,2
1774112,fr,2015.07.12,16,42.51138889,1.530555556,0,42.50722222,1.538055556,0,1
1774114,fr,2015.07.12,16,42.51138889,1.530555556,0,42.50722222,1.538055556,0,3
1774135,fr,2015.07.12,16,42.51138889,1.530555556,0,42.57916667,1.639166667,5,1
1774163,fr,2015.07.12,16,42.51138889,1.530555556,0,42.44194444,1.463611111,1,4
1774176,fr,2015.07.12,16,42.51138889,1.530555556,0,42.51138889,1.530555556,0,52
1774178,fr,2015.07.12,16,42.51138889,1.530555556,0,42.51138889,1.530555556,0,2
1774196,fr,2015.07.12,16,42.51138889,1.530555556,0,42.53277778,1.7,6,2
1774201,fr,2015.07.12,16,42.51138889,1.530555556,0,42.51083333,1.540277778,0,2
1774223,fr,2015.07.12,16,42.51138889,1.530555556,0,42.50722222,1.538055556,0,1
1774224,fr,2015.07.12,16,42.51138889,1.530555556,0,42.50722222,1.538055556,0,1
1774245,fr,2015.07.12,16,42.51138889,1.530555556,0,42.50416667,1.527222222,0,1
1774267,fr,2015.07.12,16,42.51138889,1.530555556,0,42.51138889,1.530555556,0,2
1774333,fr,2015.07.12,16,42.51138889,1.530555556,0,42.51694444,1.554166667,4,1
1774375,fr,2015.07.12,16,42.51138889,1.530555556,0,42.50777778,1.5325,0,1
1774376,fr,2015.07.12,16,42.51138889,1.530555556,0,42.50777778,1.5325,0,1
1774377,fr,2015.07.12,16,42.51138889,1.530555556,0,42.50777778,1.5325,0,1
1774385,fr,2015.07.12,16,42.51138889,1.530555556,0,42.50722222,1.538055556,0,1
1774386,fr,2015.07.12,16,42.51138889,1.530555556,0,42.50722222,1.538055556,0,4
1774388,fr,2015.07.12,16,42.51138889,1.530555556,0,42.54444444,1.516944444,2,1
1774396,fr,2015.07.12,16,42.51138889,1.530555556,0,42.51138889,1.530555556,0,1
1774401,fr,2015.07.12,16,42.51138889,1.530555556,0,42.50611111,1.520833333,0,2
1774405,fr,2015.07.12,16,42.51138889,1.530555556,0,42.51083333,1.540277778,0,1
1774423,fr,2015.07.12,16,42.51138889,1.530555556,0,42.50777778,1.5325,0,1
1774431,fr,2015.07.12,16,42.51138889,1.530555556,0,42.50833333,1.523611111,0,1
1774507,fr,2015.07.12,16,42.51138889,1.530555556,0,42.51138889,1.530555556,0,68
1774509,fr,2015.07.12,16,42.51138889,1.530555556,0,42.51138889,1.530555556,0,1
1774513,fr,2015.07.12,16,42.51138889,1.530555556,0,42.5075,1.522777778,0,1
1774578,fr,2015.07.12,16,42.51138889,1.530555556,0,42.50416667,1.527222222,0,1
1774705,fr,2015.07.12,16,42.51138889,1.530555556,0,42.50777778,1.5325,0,1
1774727,fr,2015.07.12,16,42.51138889,1.530555556,0,42.51138889,1.530555556,0,1
1774752,fr,2015.07.12,16,42.51138889,1.530555556,0,42.50777778,1.5325,0,2
1774754,fr,2015.07.12,16,42.51138889,1.530555556,0,42.50777778,1.5325,0,1
1774756,fr,2015.07.12,16,42.51138889,1.530555556,0,42.50777778,1.5325,0,2
1774758,fr,2015.07.12,16,42.51138889,1.530555556,0,42.50833333,1.523611111,0,1
1774772,fr,2015.07.12,16,42.51138889,1.530555556,0,42.50722222,1.538055556,0,1
1774774,fr,2015.07.12,16,42.51138889,1.530555556,0,42.50722222,1.538055556,0,2
1774810,fr,2015.07.12,16,42.51138889,1.530555556,0,42.535,1.5875,4,1
1774827,fr,2015.07.12,16,42.51138889,1.530555556,0,42.55333333,1.589166667,4,1
1774836,fr,2015.07.12,16,42.51138889,1.530555556,0,42.51138889,1.530555556,0,6
1774838,fr,2015.07.12,16,42.51138889,1.530555556,0,42.51138889,1.530555556,0,49
1774855,fr,2015.07.12,16,42.51138889,1.530555556,0,42.54666667,1.563611111,4,1
1774872,fr,2015.07.12,16,42.51138889,1.530555556,0,42.50777778,1.5325,0,1
1774884,fr,2015.07.12,16,42.51138889,1.530555556,0,42.50722222,1.538055556,0,1
1774905,fr,2015.07.12,16,42.51138889,1.530555556,0,42.50416667,1.527222222,0,1
1774927,fr,2015.07.12,16,42.51138889,1.530555556,0,42.51138889,1.530555556,0,1
1774928,fr,2015.07.12,16,42.51138889,1.530555556,0,42.51138889,1.530555556,0,1
1774992,fr,2015.07.12,16,42.51138889,1.530555556,0,42.51694444,1.554166667,4,1
1775036,fr,2015.07.12,16,42.51138889,1.530555556,0,42.50777778,1.5325,0,1
1775045,fr,2015.07.12,16,42.51138889,1.530555556,0,42.50722222,1.538055556,0,1
1775046,fr,2015.07.12,16,42.51138889,1.530555556,0,42.50722222,1.538055556,0,9
1775056,fr,2015.07.12,16,42.51138889,1.530555556,0,42.51138889,1.530555556,0,4
1775057,fr,2015.07.12,16,42.51138889,1.530555556,0,42.51138889,1.530555556,0,1
1775063,fr,2015.07.12,16,42.51138889,1.530555556,0,42.51083333,1.540277778,0,1
1775086,fr,2015.07.12,16,42.51138889,1.530555556,0,42.50777778,1.5325,0,1
1775088,fr,2015.07.12,16,42.51138889,1.530555556,0,42.50833333,1.523611111,0,1
1775091,fr,2015.07.12,16,42.51138889,1.530555556,0,42.50833333,1.523611111,0,2
1775125,fr,2015.07.12,16,42.51138889,1.530555556,0,42.57916667,1.639166667,5,1
1775169,fr,2015.07.12,16,42.51138889,1.530555556,0,42.51138889,1.530555556,0,5
1775173,fr,2015.07.12,16,42.51138889,1.530555556,0,42.5075,1.522777778,0,1
1775228,fr,2015.07.12,16,42.51138889,1.530555556,0,42.47666667,1.454444444,1,1
1775370,fr,2015.07.12,16,42.51138889,1.530555556,0,42.50833333,1.523611111,0,1
1775386,fr,2015.07.12,16,42.51138889,1.530555556,0,42.51138889,1.530555556,0,1
1775831,fr,2015.07.12,16,42.50527778,1.517777778,0,42.50527778,1.517777778,0,1
1776162,fr,2015.07.12,16,42.50527778,1.517777778,0,42.50527778,1.517777778,0,22
1776408,fr,2015.07.12,16,42.5075,1.522777778,0,42.50833333,1.523611111,0,2
1776437,fr,2015.07.12,16,42.5075,1.522777778,0,42.57555556,1.670277778,5,1
1776493,fr,2015.07.12,16,42.5075,1.522777778,0,42.5075,1.522777778,0,10
1776529,fr,2015.07.12,16,42.5075,1.522777778,0,42.52444444,1.520833333,2,1
1776568,fr,2015.07.12,16,42.5075,1.522777778,0,42.50833333,1.523611111,0,2
1776653,fr,2015.07.12,16,42.5075,1.522777778,0,42.51138889,1.530555556,0,1
1776741,fr,2015.07.12,16,42.5075,1.522777778,0,42.50833333,1.523611111,0,1
1777041,fr,2015.07.12,16,42.5075,1.522777778,0,42.50611111,1.520833333,0,1
1777132,fr,2015.07.12,16,42.5075,1.522777778,0,42.44805556,1.4825,1,1
1777348,fr,2015.07.12,16,42.5075,1.522777778,0,42.50833333,1.523611111,0,1
1777372,fr,2015.07.12,16,42.5075,1.522777778,0,42.50611111,1.520833333,0,8
1777400,fr,2015.07.12,16,42.5075,1.522777778,0,42.50833333,1.523611111,0,2
1777403,fr,2015.07.12,16,42.5075,1.522777778,0,42.50833333,1.523611111,0,1
1777414,fr,2015.07.12,16,42.5075,1.522777778,0,42.50722222,1.538055556,0,1
1777477,fr,2015.07.12,16,42.5075,1.522777778,0,42.51138889,1.530555556,0,4
1777486,fr,2015.07.12,16,42.5075,1.522777778,0,42.5075,1.522777778,0,5
1777558,fr,2015.07.12,16,42.5075,1.522777778,0,42.50833333,1.523611111,0,1
1777642,fr,2015.07.12,16,42.5075,1.522777778,0,42.51138889,1.530555556,0,1
1777731,fr,2015.07.12,16,42.5075,1.522777778,0,42.50833333,1.523611111,0,1
1777817,fr,2015.07.12,16,42.5075,1.522777778,0,42.5075,1.522777778,0,4
1778031,fr,2015.07.12,16,42.5075,1.522777778,0,42.50611111,1.520833333,0,1
1778145,fr,2015.07.12,16,42.5075,1.522777778,0,42.5075,1.522777778,0,1
1778148,fr,2015.07.12,16,42.5075,1.522777778,0,42.5075,1.522777778,0,2
1778152,fr,2015.07.12,16,42.5075,1.522777778,0,42.50611111,1.520833333,0,1
1778402,fr,2015.07.12,16,42.50611111,1.520833333,0,42.50722222,1.538055556,0,1
1778417,fr,2015.07.12,16,42.50611111,1.520833333,0,42.57555556,1.670277778,5,1
1778479,fr,2015.07.12,16,42.50611111,1.520833333,0,42.50611111,1.520833333,0,1
1778670,fr,2015.07.12,16,42.50611111,1.520833333,0,42.50833333,1.523611111,0,1
1778810,fr,2015.07.12,16,42.50611111,1.520833333,0,42.50611111,1.520833333,0,1
1778811,fr,2015.07.12,16,42.50611111,1.520833333,0,42.50611111,1.520833333,0,1
1778812,fr,2015.07.12,16,42.50611111,1.520833333,0,42.50611111,1.520833333,0,1
1779079,fr,2015.07.12,16,42.50611111,1.520833333,0,42.56416667,1.664444444,5,1
1779126,fr,2015.07.12,16,42.50611111,1.520833333,0,42.51138889,1.530555556,0,1
1779141,fr,2015.07.12,16,42.50611111,1.520833333,0,42.50611111,1.520833333,0,5
1779203,fr,2015.07.12,16,42.50611111,1.520833333,0,42.50611111,1.520833333,0,1
1779335,fr,2015.07.12,16,42.50611111,1.520833333,0,42.50722222,1.538055556,0,1
1779351,fr,2015.07.12,16,42.50611111,1.520833333,0,42.50611111,1.520833333,0,1
1779370,fr,2015.07.12,16,42.50611111,1.520833333,0,42.49666667,1.5125,0,1
1779375,fr,2015.07.12,16,42.50611111,1.520833333,0,42.50777778,1.5325,0,1
1779405,fr,2015.07.12,16,42.50611111,1.520833333,0,42.4875,1.490555556,1,1
1779442,fr,2015.07.12,16,42.50611111,1.520833333,0,42.44805556,1.4825,1,1
1779465,fr,2015.07.12,16,42.50611111,1.520833333,0,42.5075,1.522777778,0,1
1779466,fr,2015.07.12,16,42.50611111,1.520833333,0,42.5075,1.522777778,0,2
1779472,fr,2015.07.12,16,42.50611111,1.520833333,0,42.50611111,1.520833333,0,7
1779481,fr,2015.07.12,16,42.50611111,1.520833333,0,42.51083333,1.540277778,0,1
1779546,fr,2015.07.12,16,42.50611111,1.520833333,0,42.43194444,1.469166667,1,1
1779653,fr,2015.07.12,16,42.50611111,1.520833333,0,42.49666667,1.5125,0,2
1779682,fr,2015.07.12,16,42.50611111,1.520833333,0,42.50611111,1.520833333,0,1
1779684,fr,2015.07.12,16,42.50611111,1.520833333,0,42.51083333,1.540277778,0,1
1779777,fr,2015.07.12,16,42.51972222,1.557222222,4,42.55333333,1.589166667,4,1
1779809,fr,2015.07.12,16,42.51972222,1.557222222,4,42.51694444,1.554166667,4,1
1779824,fr,2015.07.12,16,42.51972222,1.557222222,4,42.50777778,1.5325,0,1
1779887,fr,2015.07.12,16,42.51972222,1.557222222,4,42.50083333,1.531111111,0,1
1779942,fr,2015.07.12,16,42.51972222,1.557222222,4,42.51694444,1.554166667,4,3
1779970,fr,2015.07.12,16,42.51972222,1.557222222,4,42.53194444,1.562777778,4,1
1779985,fr,2015.07.12,16,42.51972222,1.557222222,4,42.50777778,1.5325,0,1
1780051,fr,2015.07.12,16,42.50527778,1.546666667,4,42.50722222,1.538055556,0,2
1780091,fr,2015.07.12,16,42.50527778,1.546666667,4,42.535,1.5875,4,1
1780131,fr,2015.07.12,16,42.50527778,1.546666667,4,42.50611111,1.520833333,0,1
1780134,fr,2015.07.12,16,42.50527778,1.546666667,4,42.50527778,1.546666667,4,34
1780143,fr,2015.07.12,16,42.50527778,1.546666667,4,42.51083333,1.540277778,0,1
1780217,fr,2015.07.12,16,42.50527778,1.546666667,4,42.50083333,1.531111111,0,5
1780274,fr,2015.07.12,16,42.50527778,1.546666667,4,42.56805556,1.600277778,4,1
1780364,fr,2015.07.12,16,42.54666667,1.563611111,4,42.50777778,1.5325,0,1
1780366,fr,2015.07.12,16,42.54666667,1.563611111,4,42.50777778,1.5325,0,1
1780373,fr,2015.07.12,16,42.54666667,1.563611111,4,42.50833333,1.523611111,0,1
1780377,fr,2015.07.12,16,42.54666667,1.563611111,4,42.53444444,1.58,4,1
1780378,fr,2015.07.12,16,42.54666667,1.563611111,4,42.53444444,1.58,4,1
1780402,fr,2015.07.12,16,42.54666667,1.563611111,4,42.55722222,1.497777778,2,1
1780405,fr,2015.07.12,16,42.54666667,1.563611111,4,42.57916667,1.639166667,5,1
1780421,fr,2015.07.12,16,42.54666667,1.563611111,4,42.535,1.5875,4,2
1780422,fr,2015.07.12,16,42.54666667,1.563611111,4,42.53194444,1.562777778,4,1
1780436,fr,2015.07.12,16,42.54666667,1.563611111,4,42.55361111,1.588888889,4,2
1780437,fr,2015.07.12,16,42.54666667,1.563611111,4,42.55333333,1.589166667,4,2
1780464,fr,2015.07.12,16,42.54666667,1.563611111,4,42.50527778,1.546666667,4,1
1780465,fr,2015.07.12,16,42.54666667,1.563611111,4,42.54666667,1.563611111,4,84
1780480,fr,2015.07.12,16,42.54666667,1.563611111,4,42.49666667,1.498055556,0,1
1780493,fr,2015.07.12,16,42.54666667,1.563611111,4,42.50722222,1.538055556,0,1
1780505,fr,2015.07.12,16,42.54666667,1.563611111,4,42.51722222,1.567777778,0,12
1780546,fr,2015.07.12,16,42.54666667,1.563611111,4,42.50083333,1.531111111,0,1
1780547,fr,2015.07.12,16,42.54666667,1.563611111,4,42.50083333,1.531111111,0,1
1780584,fr,2015.07.12,16,42.54666667,1.563611111,4,42.55722222,1.493611111,2,1
1780618,fr,2015.07.12,16,42.54666667,1.563611111,4,42.535,1.716388889,6,3
1780622,fr,2015.07.12,16,42.54666667,1.563611111,4,42.535,1.5875,4,1
1780631,fr,2015.07.12,16,42.54666667,1.563611111,4,42.54666667,1.563611111,4,1
1780632,fr,2015.07.12,16,42.54666667,1.563611111,4,42.54666667,1.563611111,4,8
1780633,fr,2015.07.12,16,42.54666667,1.563611111,4,42.54666667,1.563611111,4,2
1780636,fr,2015.07.12,16,42.54666667,1.563611111,4,42.51388889,1.495555556,7,1
1780645,fr,2015.07.12,16,42.54666667,1.563611111,4,42.50777778,1.5325,0,1
1780693,fr,2015.07.12,16,42.53277778,1.7,6,42.50777778,1.5325,0,1
1780727,fr,2015.07.12,16,42.53277778,1.7,6,42.57555556,1.670277778,5,1
1780729,fr,2015.07.12,16,42.53277778,1.7,6,42.56416667,1.664444444,5,5
1780735,fr,2015.07.12,16,42.53277778,1.7,6,42.57916667,1.639166667,5,2
1780745,fr,2015.07.12,16,42.53277778,1.7,6,42.54694444,1.698611111,6,3
1780758,fr,2015.07.12,16,42.53277778,1.7,6,42.57777778,1.6625,5,1
1780774,fr,2015.07.12,16,42.53277778,1.7,6,42.56805556,1.600277778,4,1
1780796,fr,2015.07.12,16,42.53277778,1.7,6,42.53277778,1.7,6,41
1780797,fr,2015.07.12,16,42.53277778,1.7,6,42.52583333,1.687777778,6,1
1780845,fr,2015.07.12,16,42.53277778,1.7,6,42.50416667,1.527222222,0,1
1780926,fr,2015.07.12,16,42.53277778,1.7,6,42.55361111,1.718611111,6,1
1780930,fr,2015.07.12,16,42.53277778,1.7,6,42.54666667,1.733055556,6,3
1780947,fr,2015.07.12,16,42.53277778,1.7,6,42.535,1.716388889,6,7
1780948,fr,2015.07.12,16,42.53277778,1.7,6,42.535,1.716388889,6,11
1780955,fr,2015.07.12,16,42.53277778,1.7,6,42.55638889,1.767777778,6,2
1780958,fr,2015.07.12,16,42.53277778,1.7,6,42.54694444,1.698611111,6,1
1781007,fr,2015.07.12,16,42.53277778,1.7,6,42.53861111,1.733055556,6,1
1781065,fr,2015.07.12,16,42.52583333,1.687777778,6,42.57916667,1.639166667,5,1
1781075,fr,2015.07.12,16,42.52583333,1.687777778,6,42.54694444,1.698611111,6,1
1781088,fr,2015.07.12,16,42.52583333,1.687777778,6,42.57777778,1.6625,5,1
1781126,fr,2015.07.12,16,42.52583333,1.687777778,6,42.53277778,1.7,6,2
1781127,fr,2015.07.12,16,42.52583333,1.687777778,6,42.52583333,1.687777778,6,23
1781256,fr,2015.07.12,16,42.52583333,1.687777778,6,42.55361111,1.718611111,6,3
1781277,fr,2015.07.12,16,42.52583333,1.687777778,6,42.535,1.716388889,6,2
1781278,fr,2015.07.12,16,42.52583333,1.687777778,6,42.535,1.716388889,6,4
1781703,fr,2015.07.12,16,42.51694444,1.554166667,4,42.50722222,1.538055556,0,1
1781784,fr,2015.07.12,16,42.51694444,1.554166667,4,42.50527778,1.546666667,4,1
1781785,fr,2015.07.12,16,42.51694444,1.554166667,4,42.54666667,1.563611111,4,1
1781789,fr,2015.07.12,16,42.51694444,1.554166667,4,42.51694444,1.554166667,4,36
1781922,fr,2015.07.12,16,42.51694444,1.554166667,4,42.51694444,1.554166667,4,4
1781938,fr,2015.07.12,16,42.51694444,1.554166667,4,42.535,1.716388889,6,2
1781939,fr,2015.07.12,16,42.51694444,1.554166667,4,42.56416667,1.664444444,5,1
1781941,fr,2015.07.12,16,42.51694444,1.554166667,4,42.56416667,1.664444444,5,1
1781971,fr,2015.07.12,16,42.51694444,1.554166667,4,42.53444444,1.58,4,1
1781993,fr,2015.07.12,16,42.51694444,1.554166667,4,42.51083333,1.540277778,0,1
1782084,fr,2015.07.12,16,42.51083333,1.540277778,0,42.43583333,1.474166667,1,1
1782086,fr,2015.07.12,16,42.51083333,1.540277778,0,42.55361111,1.588888889,4,1
1782109,fr,2015.07.12,16,42.51083333,1.540277778,0,42.50611111,1.520833333,0,1
1782120,fr,2015.07.12,16,42.51083333,1.540277778,0,42.51083333,1.540277778,0,5
1782123,fr,2015.07.12,16,42.51083333,1.540277778,0,42.51083333,1.540277778,0,6
1782346,fr,2015.07.12,16,42.51083333,1.540277778,0,42.50777778,1.5325,0,1
1782362,fr,2015.07.12,16,42.51083333,1.540277778,0,42.50722222,1.538055556,0,1
1782426,fr,2015.07.12,16,42.51083333,1.540277778,0,42.51138889,1.530555556,0,1
1782428,fr,2015.07.12,16,42.51083333,1.540277778,0,42.51138889,1.530555556,0,1
1782451,fr,2015.07.12,16,42.51083333,1.540277778,0,42.51083333,1.540277778,0,32
1782454,fr,2015.07.12,16,42.51083333,1.540277778,0,42.51083333,1.540277778,0,4
1782474,fr,2015.07.12,16,42.51083333,1.540277778,0,42.50722222,1.538055556,0,2
1782628,fr,2015.07.12,16,42.51083333,1.540277778,0,42.50833333,1.523611111,0,1
1782635,fr,2015.07.12,16,42.51083333,1.540277778,0,42.50722222,1.538055556,0,1
1782646,fr,2015.07.12,16,42.51083333,1.540277778,0,42.51138889,1.530555556,0,1
1782654,fr,2015.07.12,16,42.51083333,1.540277778,0,42.51083333,1.540277778,0,1
1782655,fr,2015.07.12,16,42.51083333,1.540277778,0,42.51083333,1.540277778,0,1
1782693,fr,2015.07.12,16,42.51083333,1.540277778,0,42.50722222,1.538055556,0,1
1782782,fr,2015.07.12,16,42.51083333,1.540277778,0,42.51083333,1.540277778,0,1
1782804,fr,2015.07.12,16,42.51083333,1.540277778,0,42.50722222,1.538055556,0,1
1782848,fr,2015.07.12,16,42.51083333,1.540277778,0,42.51138889,1.530555556,0,1
1782985,fr,2015.07.12,16,42.51083333,1.540277778,0,42.51083333,1.540277778,0,1
1783072,fr,2015.07.12,16,42.51083333,1.540277778,0,42.44805556,1.4825,1,27
1783110,fr,2015.07.12,16,42.51083333,1.540277778,0,42.51083333,1.540277778,0,2
1783113,fr,2015.07.12,16,42.51083333,1.540277778,0,42.51083333,1.540277778,0,1
1783176,fr,2015.07.12,16,42.51083333,1.540277778,0,42.43194444,1.469166667,1,1
1783187,fr,2015.07.12,16,42.51083333,1.540277778,0,42.50083333,1.531111111,0,1
1783311,fr,2015.07.12,16,42.51083333,1.540277778,0,42.50611111,1.520833333,0,1
1783334,fr,2015.07.12,16,42.51083333,1.540277778,0,42.50777778,1.5325,0,1
1783418,fr,2015.07.12,16,42.51083333,1.540277778,0,42.51138889,1.530555556,0,2
1783441,fr,2015.07.12,16,42.51083333,1.540277778,0,42.51083333,1.540277778,0,3
1783444,fr,2015.07.12,16,42.51083333,1.540277778,0,42.51083333,1.540277778,0,20
1783445,fr,2015.07.12,16,42.51083333,1.540277778,0,42.51083333,1.540277778,0,1
1783644,fr,2015.07.12,16,42.51083333,1.540277778,0,42.51083333,1.540277778,0,1
1783645,fr,2015.07.12,16,42.51083333,1.540277778,0,42.51083333,1.540277778,0,1
1783667,fr,2015.07.12,16,42.51083333,1.540277778,0,42.50777778,1.5325,0,1
1783774,fr,2015.07.12,16,42.51083333,1.540277778,0,42.51083333,1.540277778,0,2
1783775,fr,2015.07.12,16,42.51083333,1.540277778,0,42.51083333,1.540277778,0,4
